COUNTY,PRECINCT,STATE,DEM,REP
OUACHITA,BEHESTIAN,AR,18,13
OUACHITA,BRADLEY,AR,17,172
OUACHITA,BRAGG,AR,8,33
OUACHITA,BRIDGE CREEK,AR,33,82
OUACHITA,CAMDEN WARD 01,AR,19,4
OUACHITA,CAMDEN WARD 02,AR,13,4
OUACHITA,CAMDEN WARD 03,AR,30,10
OUACHITA,CAMDEN WARD 04,AR,4,9
OUACHITA,CAMDEN WARD 04A,AR,14,5
OUACHITA,CAMDEN WARD 04B,AR,3,2
OUACHITA,CAMDEN WARD 05,AR,48,89
OUACHITA,CAMDEN WARD 06,AR,13,11
OUACHITA,CAMDEN WARD 06A,AR,21,3
OUACHITA,CAMDEN WARD 07,AR,26,11
OUACHITA,CAMDEN WARD 08,AR,8,2
OUACHITA,CAMDEN WARD 09,AR,3,2
OUACHITA,CAMDEN WARD 09A,AR,11,1
OUACHITA,CAMDEN WARD 10,AR,14,1
OUACHITA,CAMDEN WARD 11,AR,21,0
OUACHITA,CAMDEN WARD 12,AR,1,0
OUACHITA,CAMDEN WARD 12A,AR,2,0
OUACHITA,CAMDEN WARD 13,AR,23,6
OUACHITA,CAMDEN WARD 13A,AR,3,4
OUACHITA,CAMDEN WARD 14,AR,6,15
OUACHITA,CAMDEN WARD 14A,AR,0,5
OUACHITA,CAMDEN WARD 15,AR,19,64
OUACHITA,CAMDEN WARD 15A,AR,13,34
OUACHITA,CAMDEN WARD 16,AR,11,12
OUACHITA,CAMDEN WARD 16A,AR,8,15
OUACHITA,CAMDEN WARD 17,AR,0,12
OUACHITA,CAMDEN WARD 17A,AR,18,53
OUACHITA,CAMDEN WARD 17B,AR,2,11
OUACHITA,CARROLL,AR,8,9
OUACHITA,CHIDESTER,AR,34,31
OUACHITA,CIRCLE C,AR,0,11
OUACHITA,CLEVELAND TOWNSHIP,AR,7,42
OUACHITA,EAST CAMDEN,AR,23,58
OUACHITA,ECORE FABRE,AR,8,34
OUACHITA,ECORE FABRE MAUL,AR,13,26
OUACHITA,FREEO,AR,27,30
OUACHITA,JEFFERSON,AR,9,25
OUACHITA,LAFAYETTE A,AR,16,109
OUACHITA,LAFAYETTE B,AR,30,114
OUACHITA,LIBERTY,AR,0,1
OUACHITA,LOUANN,AR,15,12
OUACHITA,MARION,AR,18,47
OUACHITA,RED HILL,AR,35,53
OUACHITA,RIVER,AR,3,5
OUACHITA,SMACKOVER WARD 1,AR,34,39
OUACHITA,SMACKOVER WARD 2,AR,0,0
OUACHITA,STEPHENS WARD 1,AR,41,19
OUACHITA,STEPHENS WARD 2,AR,24,33
OUACHITA,STEPHENS WARD 3,AR,12,12
OUACHITA,STEPHENS WARD 4,AR,3,17
OUACHITA,UNION,AR,27,31
OUACHITA,VALLEY 1,AR,24,80
OUACHITA,VALLEY 2,AR,14,12
OUACHITA,WASHINGTON WARD 1,AR,7,70
PIKE,ANTOINE,AR,46,31
PIKE,DAISY,AR,9,85
PIKE,DELIGHT,AR,26,150
PIKE,GLENWOOD NORTH,AR,22,96
PIKE,GLENWOOD SOUTH,AR,37,132
PIKE,KIRBY,AR,33,207
PIKE,LANGLEY/LODI,AR,6,80
PIKE,MURFREESBORO EAST,AR,23,96
PIKE,MURFREESBORO WEST,AR,35,119
PIKE,NEWHOPE,AR,3,84
PIKE,PISGAH,AR,13,75
POLK,ACORN,AR,27,248
POLK,BIG FORK,AR,6,34
POLK,BOARD CAMP,AR,21,155
POLK,CHERRY HILL,AR,17,101
POLK,COVE,AR,26,204
POLK,DALLAS VALLEY,AR,25,193
POLK,GRANNIS,AR,19,129
POLK,HATFIELD,AR,40,190
POLK,INK,AR,10,69
POLK,POTTER,AR,31,115
POLK,PRECINCT 1,AR,26,159
POLK,PRECINCT 2,AR,46,159
POLK,PRECINCT 3,AR,52,181
POLK,ROCKY,AR,7,30
POLK,SHADY GROVE,AR,23,111
POLK,VANDERVOORT,AR,9,81
POLK,WICKES,AR,21,150
SCOTT,BLACKFORK,AR,0,12
SCOTT,BLANSETT,AR,5,32
SCOTT,BRAWLEY,AR,3,18
SCOTT,CAUTHRON/OLIVER,AR,6,16
SCOTT,CEDAR CREEK,AR,5,13
SCOTT,COAL/LAFAYETTE,AR,6,54
SCOTT,DENTON,AR,3,67
SCOTT,HICKMAN RURAL EAST,AR,7,63
SCOTT,HICKMAN RURAL WEST,AR,7,28
SCOTT,HICKMAN WARD 1,AR,9,70
SCOTT,HICKMAN WARD 2,AR,12,57
SCOTT,HICKMAN WARD 3,AR,13,56
SCOTT,HON,AR,8,47
SCOTT,HUNT,AR,2,20
SCOTT,JAMES,AR,2,9
SCOTT,JONES/LITTLE TEXAS,AR,3,36
SCOTT,KEENER,AR,2,17
SCOTT,LAFAVE,AR,1,5
SCOTT,LAMB,AR,12,74
SCOTT,LEWIS WARD 1,AR,16,85
SCOTT,LEWIS WARD 2,AR,24,81
SCOTT,MILL CREEK,AR,10,58
SCOTT,MOUNT PLEASANT,AR,7,63
SCOTT,MOUNTAIN,AR,1,40
SCOTT,PARKS,AR,7,39
SCOTT,TOMLINSON/TATE,AR,9,31
SEBASTIAN,9-1A,AR,15,68
SEBASTIAN,9-1B,AR,20,123
SEBASTIAN,9-1C,AR,30,171
SEBASTIAN,9-1D,AR,69,394
SEBASTIAN,9-1E,AR,40,275
SEBASTIAN,9-1N,AR,12,81
SEBASTIAN,9-2G,AR,21,95
SEBASTIAN,9-2K,AR,11,63
SEBASTIAN,9-2L,AR,6,69
SEBASTIAN,9-3E,AR,25,89
SEBASTIAN,9-3F,AR,20,163
SEBASTIAN,9-3G,AR,16,61
SEBASTIAN,9-3H,AR,4,93
SEBASTIAN,9-3I,AR,18,148
SEBASTIAN,9-3J,AR,23,168
SEBASTIAN,9-3K,AR,32,100
SEBASTIAN,9-3L,AR,18,89
SEBASTIAN,9-4F,AR,1,10
SEVIER,BEAR CREEK EAST,AR,7,79
SEVIER,BEAR CREEK WEST,AR,49,168
SEVIER,BEN LOMOND,AR,14,51
SEVIER,CLEAR CREEK 1,AR,11,102
SEVIER,CLEAR CREEK 2,AR,64,216
SEVIER,DE QUEEN EAST,AR,29,43
SEVIER,DE QUEEN NORTH CENTRAL,AR,28,48
SEVIER,DE QUEEN SOUTHWEST,AR,61,59
SEVIER,DQ NORTHWEST,AR,44,125
SEVIER,JEFFERSON,AR,1,17
SEVIER,MINERAL,AR,29,113
SEVIER,MONROE,AR,23,121
SEVIER,PARACLIFTA,AR,19,79
SEVIER,RED COLONY,AR,48,241
SEVIER,SALINE EAST,AR,5,24
SEVIER,SALINE WEST,AR,2,17
SEVIER,WASHINGTON,AR,41,58
YELL,BLUFFTON,AR,5,35
YELL,BRIGGSVILLE,AR,10,21
YELL,CENTERVILLE,AR,37,124
YELL,COMPTON,AR,1,15
YELL,CRAWFORD,AR,5,11
YELL,DANVILLE,AR,60,113
YELL,DARDANELLE OUTSIDE,AR,64,251
YELL,DARDANELLE WARD 1,AR,42,99
YELL,DARDANELLE WARD 2,AR,27,41
YELL,DARDANELLE WARD 3,AR,24,17
YELL,DUTCH CREEK,AR,2,8
YELL,FERGUSON,AR,29,168
YELL,GALLA ROCK,AR,12,28
YELL,GILKEY,AR,10,20
YELL,GRAVELLY,AR,5,32
YELL,HERRING,AR,1,19
YELL,IONS CREEK,AR,3,6
YELL,LAMAR,AR,47,157
YELL,MAGAZINE 1,AR,24,85
YELL,MAGAZINE 2,AR,9,41
YELL,MASON,AR,5,68
YELL,MOUNTAIN,AR,1,15
YELL,PRAIRIE,AR,10,75
YELL,RICHLAND,AR,3,37
YELL,RILEY,AR,24,143
YELL,ROVER,AR,11,71
YELL,WARD,AR,54,156
YELL,WAVELAND,AR,10,44
