STATE,COUNTY,PRECINCT,DEM,REP
NC,BLADEN,P40,98,229
NC,BLADEN,P10,103,131
NC,BLADEN,ABSENTEE,248,403
NC,BLADEN,P80,108,187
NC,BLADEN,P25,108,104
NC,BLADEN,P501,226,172
NC,BLADEN,P70,68,70
NC,BLADEN,P201,104,347
NC,BLADEN,PROVISIONAL,0,0
NC,BLADEN,ONE STOP LIBRARY,1906,2471
NC,BLADEN,P45,60,120
NC,BLADEN,P60,289,214
NC,BLADEN,P202,210,345
NC,BLADEN,P15,224,532
NC,BLADEN,P35,89,68
NC,ANSON,POLK,193,241
NC,ANSON,W2,517,220
NC,ANSON,GULL,334,188
NC,ANSON,LILE,776,429
NC,ANSON,W1,761,280
NC,ANSON,BURN,206,492
NC,ANSON,PEAC,183,504
NC,ANSON,MM,489,112
NC,ANSON,WS,76,93
NC,ANSON,W3,710,450
NC,ANSON,ANS,312,247
NC,CUMBERLAND,G6B,104,356
NC,CUMBERLAND,G9A,358,328
NC,CUMBERLAND,ONE STOP D 21-45,706,489
NC,CUMBERLAND,ONE STOP C 1-20,820,419
NC,CUMBERLAND,ONE STOP A 21-45,684,326
NC,CUMBERLAND,CC08,30,66
NC,CUMBERLAND,EO61-2,262,410
NC,CUMBERLAND,G3B,162,130
NC,CUMBERLAND,EO61-1,279,693
NC,CUMBERLAND,G6A,323,946
NC,CUMBERLAND,SH77,266,364
NC,CUMBERLAND,AL51,260,515
NC,CUMBERLAND,G9B-2,333,379
NC,CUMBERLAND,CC16,473,12
NC,CUMBERLAND,ONE STOP B 1-20,276,111
NC,CUMBERLAND,ONE STOP A 1-20,2380,1587
NC,CUMBERLAND,G1A,378,178
NC,CUMBERLAND,G3A-2,310,235
NC,CUMBERLAND,G3A-1,493,219
NC,CUMBERLAND,ABSENTEE 1-20,200,170
NC,CUMBERLAND,PROVISIONAL 21-45,0,0
NC,CUMBERLAND,TRANSFER 1-20,0,0
NC,CUMBERLAND,G1B,363,673
NC,CUMBERLAND,ONE STOP C 21-45,101,22
NC,CUMBERLAND,PROVISIONAL 1-20,0,0
NC,CUMBERLAND,CC01,406,50
NC,CUMBERLAND,ABSENTEE 21-45,65,38
NC,CUMBERLAND,G9B-1,402,361
NC,CUMBERLAND,G6C,271,450
NC,CUMBERLAND,G3C,148,209
NC,CUMBERLAND,ONE STOP D 1-20,1887,2416
NC,CUMBERLAND,TRANSFER 21-45,0,0
NC,CUMBERLAND,ONE STOP B 21-45,242,67
NC,CUMBERLAND,CC05,368,44
NC,MECKLENBURG,131,625,556
NC,MECKLENBURG,118,999,673
NC,MECKLENBURG,112,693,695
NC,MECKLENBURG,092,1016,759
NC,MECKLENBURG,018,636,496
NC,MECKLENBURG,073,689,424
NC,MECKLENBURG,072,619,380
NC,MECKLENBURG,075,1167,890
NC,MECKLENBURG,114,1011,811
NC,MECKLENBURG,137,1674,1579
NC,MECKLENBURG,ABSENTEE BY MAIL 1-35,568,307
NC,MECKLENBURG,217,847,623
NC,MECKLENBURG,232,1590,1346
NC,MECKLENBURG,220,888,1130
NC,MECKLENBURG,216,1524,1193
NC,MECKLENBURG,PROVISIONAL 71-106,0,0
NC,MECKLENBURG,221,1040,1616
NC,MECKLENBURG,048,735,611
NC,MECKLENBURG,236,1095,1624
NC,MECKLENBURG,086,741,701
NC,MECKLENBURG,111,1075,705
NC,MECKLENBURG,113,1163,1028
NC,MECKLENBURG,076,1144,739
NC,MECKLENBURG,093,564,609
NC,MECKLENBURG,096,775,480
NC,MECKLENBURG,074,1151,802
NC,MECKLENBURG,032,775,646
NC,MECKLENBURG,215,1103,876
NC,MECKLENBURG,110,546,377
NC,MECKLENBURG,101,792,633
NC,MECKLENBURG,001,680,363
NC,MECKLENBURG,070,844,658
NC,MECKLENBURG,136,702,715
NC,MECKLENBURG,226,1201,862
NC,MECKLENBURG,PROVISIONAL 1-35,0,0
NC,MECKLENBURG,CURBSIDE 36-70,178,180
NC,MECKLENBURG,CURBSIDE 71-106,15,31
NC,MECKLENBURG,121,1285,1271
NC,MECKLENBURG,CURBSIDE 1-35,66,58
NC,MECKLENBURG,057,838,530
NC,MECKLENBURG,008,951,643
NC,MECKLENBURG,227,2127,1603
NC,MECKLENBURG,019,731,446
NC,MECKLENBURG,071,600,527
NC,MECKLENBURG,100,1032,728
NC,MECKLENBURG,103,1162,991
NC,MECKLENBURG,119,579,370
NC,MECKLENBURG,091,1480,1269
NC,MECKLENBURG,139.1,1120,829
NC,MECKLENBURG,PROVISIONAL 36-70,0,0
NC,MECKLENBURG,002,131,27
NC,MECKLENBURG,144,1201,906
NC,MECKLENBURG,090,563,415
NC,MECKLENBURG,233,1333,1355
NC,MECKLENBURG,069,1386,1211
NC,MECKLENBURG,218,685,900
NC,MECKLENBURG,219,645,790
NC,MECKLENBURG,ABSENTEE BY MAIL 36-70,2251,1237
NC,MECKLENBURG,ABSENTEE BY MAIL 71-106,157,193
NC,ROBESON,09,326,255
NC,ROBESON,40,148,112
NC,ROBESON,21,444,459
NC,ROBESON,37,73,217
NC,ROBESON,33,125,90
NC,ROBESON,30,578,409
NC,ROBESON,18A,444,433
NC,ROBESON,13,484,333
NC,ROBESON,26A,1072,351
NC,ROBESON,35,482,411
NC,ROBESON,14,242,180
NC,ROBESON,34,223,222
NC,ROBESON,11,892,1402
NC,ROBESON,08,251,536
NC,ROBESON,02,613,240
NC,ROBESON,22,672,410
NC,ROBESON,29,497,209
NC,ROBESON,05A,1022,473
NC,ROBESON,32A,1003,996
NC,ROBESON,10,237,194
NC,ROBESON,23,843,522
NC,ROBESON,24,234,175
NC,ROBESON,03,258,444
NC,ROBESON,39,386,210
NC,ROBESON,38,106,81
NC,ROBESON,11A,333,267
NC,ROBESON,20,260,257
NC,ROBESON,01,256,173
NC,ROBESON,41,454,863
NC,ROBESON,19,928,241
NC,ROBESON,16,446,14
NC,ROBESON,25,377,229
NC,ROBESON,36,306,189
NC,ROBESON,04,498,326
NC,ROBESON,28,220,191
NC,ROBESON,07,234,106
NC,ROBESON,12,566,218
NC,ROBESON,15,374,59
NC,ROBESON,17,96,46
NC,RICHMOND,04,193,143
NC,RICHMOND,07,143,114
NC,RICHMOND,ABSENTEE MAIL,161,94
NC,RICHMOND,16,23,104
NC,RICHMOND,01,581,307
NC,RICHMOND,02,414,552
NC,RICHMOND,08,482,327
NC,RICHMOND,05,58,65
NC,RICHMOND,11,151,156
NC,RICHMOND,14,49,20
NC,RICHMOND,PROVISIONAL,0,0
NC,RICHMOND,10,221,98
NC,RICHMOND,09,571,706
NC,RICHMOND,13,149,190
NC,RICHMOND,06,100,193
NC,RICHMOND,03,77,160
NC,RICHMOND,15,14,45
NC,RICHMOND,ONE STOP,3355,3160
NC,RICHMOND,12,277,304
NC,SCOTLAND,10,226,196
NC,SCOTLAND,06,71,66
NC,SCOTLAND,09,181,236
NC,SCOTLAND,03,317,242
NC,SCOTLAND,ABSENTEE,123,91
NC,SCOTLAND,08,80,141
NC,SCOTLAND,02,209,52
NC,SCOTLAND,05,114,237
NC,SCOTLAND,07,407,238
NC,SCOTLAND,04,292,335
NC,SCOTLAND,PROVISIOINAL,0,0
NC,SCOTLAND,ONE STOP,3485,2541
NC,SCOTLAND,01,335,61
NC,UNION,TRANSFER,0,0
NC,UNION,015,1210,1344
NC,UNION,012,220,1277
NC,UNION,040,945,1387
NC,UNION,ABSENTEE,0,0
NC,UNION,038A,892,991
NC,UNION,036,312,757
NC,UNION,007,754,1119
NC,UNION,035,442,768
NC,UNION,028D,1235,1442
NC,UNION,028C,969,1190
NC,UNION,018,626,1147
NC,UNION,005,681,902
NC,UNION,004,474,96
NC,UNION,041,935,1518
NC,UNION,001,291,102
NC,UNION,006,254,756
NC,UNION,017B,1074,1631
NC,UNION,028A,1392,1682
NC,UNION,028B,1065,1291
NC,UNION,034,560,1402
NC,UNION,033,494,863
NC,UNION,039,334,1016
NC,UNION,029C,509,820
NC,UNION,022,345,1262
NC,UNION,025,305,795
NC,UNION,042,411,662
NC,UNION,PROVISIONAL,0,0
NC,UNION,009,435,226
NC,UNION,008,820,450
NC,UNION,014,266,415
NC,UNION,023,415,831
NC,UNION,026,228,776
NC,UNION,029A,1340,1132
NC,UNION,038B,570,815
NC,UNION,043,357,69
NC,UNION,CURBSIDE,0,0
NC,UNION,011,220,1307
NC,UNION,021,333,1041
NC,UNION,031,886,1060
