STATE,COUNTY,PRECINCT,DEM,REP
NC,BERTIE,M1,127,149
NC,BERTIE,C1,122,208
NC,BERTIE,WD,235,32
NC,BERTIE,PROVISIONAL,0,0
NC,BERTIE,C2,391,143
NC,BERTIE,IW,101,13
NC,BERTIE,OS LOB,1955,874
NC,BERTIE,RX,279,107
NC,BERTIE,MH,137,106
NC,BERTIE,WH,131,190
NC,BERTIE,M2,216,99
NC,BERTIE,W2,20,216
NC,BERTIE,SN,145,32
NC,BERTIE,ABSENTEE BY MAIL,43,28
NC,BERTIE,W1,470,258
NC,DURHAM,46,580,122
NC,DURHAM,41,417,8
NC,DURHAM,43,1018,423
NC,DURHAM,55-11,458,11
NC,DURHAM,05,534,50
NC,DURHAM,08,570,37
NC,DURHAM,16,438,143
NC,DURHAM,29,612,326
NC,DURHAM,38,1056,341
NC,DURHAM,39,728,404
NC,DURHAM,51,941,273
NC,DURHAM,54,909,227
NC,DURHAM,32,314,452
NC,DURHAM,OS SRL,13265,1605
NC,DURHAM,PROVISIONAL,0,0
NC,DURHAM,02,620,46
NC,DURHAM,19,665,100
NC,DURHAM,14,414,42
NC,DURHAM,22,896,41
NC,DURHAM,30-1,1116,374
NC,DURHAM,ABSENTEE,1285,225
NC,DURHAM,21,418,83
NC,DURHAM,42,294,8
NC,DURHAM,48,443,136
NC,DURHAM,37,746,525
NC,DURHAM,09,611,125
NC,DURHAM,TRANSFER,0,0
NC,DURHAM,44,532,432
NC,DURHAM,OS NCCU,4169,130
NC,DURHAM,03,506,53
NC,DURHAM,18,391,29
NC,DURHAM,13,228,12
NC,DURHAM,06,381,47
NC,DURHAM,30-2,1093,177
NC,DURHAM,31,789,371
NC,DURHAM,23,979,137
NC,DURHAM,24,658,338
NC,DURHAM,26,167,322
NC,DURHAM,50,753,298
NC,DURHAM,55-49,505,6
NC,DURHAM,OS BOE,13864,948
NC,DURHAM,10,341,11
NC,DURHAM,45,626,438
NC,DURHAM,40,401,60
NC,DURHAM,04,468,72
NC,DURHAM,07,402,58
NC,DURHAM,27,617,253
NC,DURHAM,28,357,643
NC,DURHAM,25,270,303
NC,DURHAM,17,507,36
NC,DURHAM,34-1,597,117
NC,DURHAM,34-2,1094,133
NC,DURHAM,OS ERL,8110,2710
NC,DURHAM,OS DUKE,8662,940
NC,DURHAM,OS NRL,10777,4969
NC,DURHAM,52,592,61
NC,DURHAM,36,606,101
NC,DURHAM,15,282,18
NC,DURHAM,12,173,10
NC,DURHAM,47,428,12
NC,DURHAM,01,253,30
NC,DURHAM,20,359,41
NC,EDGECOMBE,1201,576,31
NC,EDGECOMBE,1401,51,256
NC,EDGECOMBE,ONE STOP #1,2679,1340
NC,EDGECOMBE,PROVISIONAL,0,0
NC,EDGECOMBE,TRANSFER,0,0
NC,EDGECOMBE,0102,326,317
NC,EDGECOMBE,0103,248,344
NC,EDGECOMBE,0601,234,99
NC,EDGECOMBE,1001,211,245
NC,EDGECOMBE,ONE STOP #2,3680,500
NC,EDGECOMBE,0401,82,68
NC,EDGECOMBE,1203,279,379
NC,EDGECOMBE,1101,99,206
NC,EDGECOMBE,0801,100,214
NC,EDGECOMBE,0104,272,216
NC,EDGECOMBE,1202,261,5
NC,EDGECOMBE,1205,183,2
NC,EDGECOMBE,ONE STOP #3,654,578
NC,EDGECOMBE,0301,77,52
NC,EDGECOMBE,0201,164,186
NC,EDGECOMBE,0501,98,88
NC,EDGECOMBE,0701,306,116
NC,EDGECOMBE,ABSENTEE MAIL,68,41
NC,EDGECOMBE,1204,276,11
NC,EDGECOMBE,0101,367,51
NC,EDGECOMBE,0901,87,290
