,COUNTY,PRECINCT,STATE,DEM,REP
0,BANKS,ANDERSON,GA,42,400
1,BANKS,BALDWIN,GA,36,266
2,BANKS,BERLIN,GA,0,0
3,BANKS,BUSHVILLE,GA,0,0
4,BANKS,COLUMBIA,GA,11,161
5,BANKS,DAVIDS,GA,55,479
6,BANKS,GOLDEN HILL,GA,40,227
7,BANKS,GROVE RIVER,GA,12,216
8,BANKS,HOLLINGSWORTH,GA,18,223
9,BANKS,HOMER,GA,25,295
10,BANKS,POPLAR SPRINGS,GA,61,483
11,BANKS,WASHINGTON,GA,27,203
12,BANKS,WILMONTS,GA,12,169
13,CLARKE,'1A W''VILLE TRAIN DEPOT',GA,497,407
14,CLARKE,2A JUDIA J. HARRIS SCH,GA,789,211
15,CLARKE,5D ACC FLEET MGT BLDG,GA,542,226
16,DAWSON,CENTRAL,GA,193,1321
17,DAWSON,EAST,GA,236,1564
18,DAWSON,WEST,GA,126,593
19,ELBERT,CENTERVILLE,GA,57,244
20,ELBERT,ELBERTON,GA,348,237
21,ELBERT,ELIAM,GA,34,198
22,ELBERT,GAINES,GA,27,192
23,ELBERT,GOSHEN,GA,99,437
24,ELBERT,LONGSTREET,GA,32,123
25,ELBERT,MOSS-RUCKERSVILLE,GA,35,66
26,ELBERT,PETERSBURG,GA,16,109
27,ELBERT,PIKE,GA,98,258
28,ELBERT,WEBBSBORO,GA,42,110
29,ELBERT,WYCHE,GA,66,151
30,FANNIN,COLWELL,GA,41,314
31,FANNIN,FAIRPLAY,GA,40,265
32,FANNIN,FLINTHILL,GA,101,736
33,FANNIN,HEMPTOWN,GA,40,364
34,FANNIN,HOTHOUSE,GA,41,280
35,FANNIN,MINERAL BLUFF,GA,52,409
36,FANNIN,MOBILE,GA,42,294
37,FANNIN,MORGANTON,GA,72,481
38,FANNIN,NOONTOOTLA,GA,46,219
39,FANNIN,SKENIAH,GA,19,105
40,FANNIN,SUGAR CREEK,GA,59,457
41,FANNIN,TOCCOA,GA,90,542
42,FORSYTH,04 CHESTATEE,GA,0,0
43,FORSYTH,05 COAL MOUNTAIN,GA,354,1160
44,FORSYTH,06 CROSSROADS,GA,268,1023
45,FORSYTH,27 CONCORD,GA,442,2045
46,FRANKLIN,CANON,GA,0,0
47,FRANKLIN,CARNESVILLE,GA,56,468
48,FRANKLIN,LAVONIA,GA,160,464
49,FRANKLIN,NORTHEAST,GA,135,709
50,FRANKLIN,ROYSTON,GA,119,502
51,FRANKLIN,SOUTHWEST,GA,49,665
52,FRANKLIN,WEST FRANKLIN,GA,47,387
53,GILMER,BIG CREEK,GA,53,347
54,GILMER,BOARDTOWN,GA,58,337
55,GILMER,CARTECAY,GA,45,438
56,GILMER,CHERRY LOG,GA,65,294
57,GILMER,EAST ELLIJAY,GA,60,311
58,GILMER,ELLIJAY NORTH,GA,59,321
59,GILMER,ELLIJAY NORTHEAST,GA,0,0
60,GILMER,ELLIJAY SOUTH,GA,110,451
61,GILMER,LEACHES,GA,105,576
62,GILMER,MOUNTAINTOWN,GA,57,306
63,GILMER,TAILS CREEK,GA,52,403
64,GILMER,TOWN CREEK,GA,48,313
65,GILMER,YUKON,GA,48,339
