STATE,COUNTY,PRECINCT,CLINTON,TRUMP
VA,CHARLES CITY COUNTY,AB - CENTRAL ABSENTEE PRECINCT (04),107,245
VA,CHARLES CITY COUNTY,PROVISIONAL (04),0,0
VA,CHARLES CITY COUNTY,101 - PRECINCT 1-1 (04),421,569
VA,CHARLES CITY COUNTY,201 - PRECINCT 2-1 (04),266,677
VA,CHARLES CITY COUNTY,301 - PRECINCT 3-1 (04),374,640
VA,CHESAPEAKE CITY,AB - CENTRAL ABSENTEE PRECINCT (04),1781,2211
VA,CHESAPEAKE CITY,PROVISIONAL (04),15,25
VA,CHESAPEAKE CITY,001 - GREAT BRIDGE (04),843,563
VA,CHESAPEAKE CITY,002 - BETHEL (04),1045,330
VA,CHESAPEAKE CITY,006 - DEEP CREEK (04),1058,1485
VA,CHESAPEAKE CITY,007 - GREENBRIER (04),931,759
VA,CHESAPEAKE CITY,009 - BELLS MILL (04),1595,1035
VA,CHESAPEAKE CITY,014 - GRASSFIELD (04),260,220
VA,CHESAPEAKE CITY,016 - HICKORY GROVE (04),1072,504
VA,CHESAPEAKE CITY,017 - INDIAN CREEK (04),735,302
VA,CHESAPEAKE CITY,019 - JOLLIFF (04),616,398
VA,CHESAPEAKE CITY,020 - E W CHITTUM (04),880,787
VA,CHESAPEAKE CITY,023 - OAK GROVE (04),624,920
VA,CHESAPEAKE CITY,028 - SUNRAY I (04),146,92
VA,CHESAPEAKE CITY,034 - HICKORY MIDDLE SCHOOL (04),1398,630
VA,CHESAPEAKE CITY,036 - GREAT BRIDGE BAPTIST CHURCH (04),1353,936
VA,CHESAPEAKE CITY,037 - BRIDGETOWN (04),675,543
VA,CHESAPEAKE CITY,039 - LAKE DRUMMOND (04),366,219
VA,CHESAPEAKE CITY,041 - JOHN T WEST (04),920,1340
VA,CHESAPEAKE CITY,043 - PLEASANT CROSSING (04),832,389
VA,CHESAPEAKE CITY,045 - SUNRAY II (04),165,401
VA,CHESAPEAKE CITY,046 - BELLS MILL II (04),642,635
VA,CHESAPEAKE CITY,047 - GREEN SEA (04),478,281
VA,CHESAPEAKE CITY,048 - JOLLIFF MIDDLE SCHOOL (04),118,1491
VA,CHESAPEAKE CITY,049 - WATERWAY (04),1310,1339
VA,CHESAPEAKE CITY,050 - RIVER WALK (04),540,932
VA,CHESAPEAKE CITY,051 - COOPERS WAY (04),1185,506
VA,CHESAPEAKE CITY,052 - SHIPYARD ROAD (04),556,977
VA,CHESAPEAKE CITY,058 - EXPRESSWAY (04),136,449
VA,CHESAPEAKE CITY,059 - CLEARFIELD (04),502,606
VA,CHESAPEAKE CITY,060 - PARKER ROAD (04),1158,710
VA,CHESAPEAKE CITY,061 - CENTERVILLE (04),802,442
VA,CHESAPEAKE CITY,062 - FENTRESS (04),976,556
VA,CHESAPEAKE CITY,063 - POPLAR BRANCH (04),677,292
VA,CHESTERFIELD COUNTY,AB - CENTRAL ABSENTEE PRECINCT (04),1513,1735
VA,CHESTERFIELD COUNTY,PROVISIONAL (04),0,0
VA,CHESTERFIELD COUNTY,101 - BELLWOOD (04),473,631
VA,CHESTERFIELD COUNTY,102 - SOUTH CHESTER (04),838,920
VA,CHESTERFIELD COUNTY,103 - ENON (04),1231,1066
VA,CHESTERFIELD COUNTY,104 - NORTH CHESTER (04),1220,857
VA,CHESTERFIELD COUNTY,106 - HARROWGATE (04),1084,1536
VA,CHESTERFIELD COUNTY,107 - WELLS (04),765,993
VA,CHESTERFIELD COUNTY,108 - ECOFF (04),1471,1090
VA,CHESTERFIELD COUNTY,109 - ELIZABETH SCOTT (04),1281,1524
VA,CHESTERFIELD COUNTY,110 - DUTCH GAP (04),657,631
VA,CHESTERFIELD COUNTY,111 - IRON BRIDGE (04),1411,1596
VA,CHESTERFIELD COUNTY,112 - CARVER (04),716,942
VA,CHESTERFIELD COUNTY,201 - GATES (04),734,718
VA,CHESTERFIELD COUNTY,203 - BIRD (04),294,258
VA,CHESTERFIELD COUNTY,209 - SALEM CHURCH (04),983,1153
VA,CHESTERFIELD COUNTY,211 - NASH (04),1635,1074
VA,CHESTERFIELD COUNTY,301 - ETTRICK (04),359,1866
VA,CHESTERFIELD COUNTY,303 - MATOACA (04),1104,1212
VA,CHESTERFIELD COUNTY,304 - WINFREES STORE (04),1683,755
VA,CHESTERFIELD COUNTY,305 - BEACH (04),591,212
VA,COLONIAL HEIGHTS CITY,AB - CENTRAL ABSENTEE PRECINCT (04),414,205
VA,COLONIAL HEIGHTS CITY,PROVISIONAL (04),0,0
VA,COLONIAL HEIGHTS CITY,001 - FIRST (04),480,347
VA,COLONIAL HEIGHTS CITY,002 - SECOND (04),588,312
VA,COLONIAL HEIGHTS CITY,003 - THIRD (04),723,403
VA,COLONIAL HEIGHTS CITY,004 - FOURTH (04),900,489
VA,COLONIAL HEIGHTS CITY,005 - FIFTH (04),1078,349
VA,DINWIDDIE COUNTY,AB - CENTRAL ABSENTEE PRECINCT (04),339,480
VA,DINWIDDIE COUNTY,PROVISIONAL (04),0,0
VA,DINWIDDIE COUNTY,101 - WHITE OAK (04),309,106
VA,DINWIDDIE COUNTY,102 - ROCKY RUN (04),437,175
VA,DINWIDDIE COUNTY,103 - CHURCH ROAD (04),782,197
VA,DINWIDDIE COUNTY,201 - ROHOIC (04),196,341
VA,DINWIDDIE COUNTY,202 - SUTHERLAND (04),827,599
VA,DINWIDDIE COUNTY,301 - REAMS (04),277,152
VA,DINWIDDIE COUNTY,302 - NEW HOPE (04),434,260
VA,DINWIDDIE COUNTY,303 - LITTLE ZION (04),468,502
VA,DINWIDDIE COUNTY,401 - DINWIDDIE (04),597,416
VA,DINWIDDIE COUNTY,402 - MCKENNEY (04),313,251
VA,DINWIDDIE COUNTY,403 - CHERRY HILL (04),176,235
VA,DINWIDDIE COUNTY,501 - EDGEHILL (04),45,147
VA,DINWIDDIE COUNTY,502 - CHESDIN (04),426,1004
VA,EMPORIA CITY,AB - CENTRAL ABSENTEE PRECINCT (04),24,50
VA,EMPORIA CITY,PROVISIONAL (04),0,0
VA,EMPORIA CITY,101 - PRECINCT 1-1 (04),78,221
VA,EMPORIA CITY,201 - PRECINCT 2-1 (04),11,179
VA,EMPORIA CITY,301 - PRECINCT 3-1 (04),129,111
VA,EMPORIA CITY,401 - PRECINCT 4-1 (04),145,168
VA,EMPORIA CITY,501 - PRECINCT 5-1 (04),10,171
VA,EMPORIA CITY,601 - DISTRICT 6 (04),152,127
VA,EMPORIA CITY,701 - DISTRICT 7 (04),59,136
VA,GREENSVILLE COUNTY,PROVISIONAL (04),1,0
VA,GREENSVILLE COUNTY,101 - PRECINCT 1-A (04),127,245
VA,GREENSVILLE COUNTY,102 - PRECINCT 1-B (04),94,73
VA,GREENSVILLE COUNTY,103 - PRECINCT 1-C (04),35,210
VA,GREENSVILLE COUNTY,201 - PRECINCT 2-A (04),108,312
VA,GREENSVILLE COUNTY,202 - PRECINCT 2-B (04),296,204
VA,GREENSVILLE COUNTY,302 - PRECINCT 3-A (04),293,640
