STATE,COUNTY,PRECINCT,DEM,REP
VA,CAROLINE COUNTY,PROVISIONAL (01),0.0,0.0
VA,CAROLINE COUNTY,AB - CENTRAL ABSENTEE PRECINCT (01),396.0,395.0
VA,CAROLINE COUNTY,101 - BOWLING GREEN (01),331.0,675.0
VA,CAROLINE COUNTY,102 - SPARTA (01),283.0,482.0
VA,CAROLINE COUNTY,201 - NORTH MADISON (01),469.0,398.0
VA,CAROLINE COUNTY,202 - SOUTH MADISON (01),482.0,596.0
VA,CAROLINE COUNTY,301 - PORT ROYAL (01),182.0,262.0
VA,CAROLINE COUNTY,302 - WOODFORD (01),511.0,620.0
VA,CAROLINE COUNTY,401 - DAWN (01),869.0,521.0
VA,CAROLINE COUNTY,402 - CARMEL CHURCH (01),295.0,184.0
VA,CAROLINE COUNTY,501 - WEST MATTAPONI (01),616.0,365.0
VA,CAROLINE COUNTY,502 - MILFORD (01),314.0,419.0
VA,CAROLINE COUNTY,601 - CHILESBURG (01),501.0,491.0
VA,CAROLINE COUNTY,602 - LAKE (01),314.0,362.0
VA,ESSEX COUNTY,PROVISIONAL (01),0.0,0.0
VA,ESSEX COUNTY,AB - CENTRAL ABSENTEE PRECINCT (01),197.0,206.0
VA,ESSEX COUNTY,101 - GREATER TAPPAHANNOCK (01),459.0,445.0
VA,ESSEX COUNTY,201 - NORTH (01),593.0,352.0
VA,ESSEX COUNTY,301 - SOUTH (01),406.0,725.0
VA,ESSEX COUNTY,401 - CENTRAL (01),456.0,585.0
VA,FAUQUIER COUNTY,PROVISIONAL (01),0.0,0.0
VA,FAUQUIER COUNTY,AB - CENTRAL ABSENTEE PRECINCT (01),162.0,232.0
VA,FAUQUIER COUNTY,102 - CATLETT (01),445.0,1222.0
VA,FAUQUIER COUNTY,104 - LOIS (01),219.0,519.0
VA,FAUQUIER COUNTY,301 - MORRISVILLE (01),308.0,811.0
VA,FAUQUIER COUNTY,303 - BEALETON (01),862.0,1131.0
VA,GLOUCESTER COUNTY,PROVISIONAL (01),0.0,0.0
VA,GLOUCESTER COUNTY,AB - CENTRAL ABSENTEE PRECINCT (01),377.0,625.0
VA,GLOUCESTER COUNTY,101 - HARCUM (01),296.0,781.0
VA,GLOUCESTER COUNTY,102 - SALEM (01),268.0,660.0
VA,GLOUCESTER COUNTY,103 - PEASLEY (01),181.0,520.0
VA,GLOUCESTER COUNTY,201 - COURTHOUSE (01),424.0,750.0
VA,GLOUCESTER COUNTY,202 - BOTETOURT (01),593.0,1116.0
VA,GLOUCESTER COUNTY,301 - WHITE MARSH (01),383.0,907.0
VA,GLOUCESTER COUNTY,302 - ROANES (01),494.0,1137.0
VA,GLOUCESTER COUNTY,401 - HAYES (01),517.0,1051.0
VA,GLOUCESTER COUNTY,402 - SARAHS CREEK (01),436.0,885.0
VA,GLOUCESTER COUNTY,501 - ACHILLES (01),441.0,1449.0
VA,GLOUCESTER COUNTY,502 - WALKER (01),405.0,909.0
VA,HANOVER COUNTY,PROVISIONAL (01),0.0,0.0
VA,HANOVER COUNTY,AB - CENTRAL ABSENTEE PRECINCT (01),1481.0,2025.0
VA,HANOVER COUNTY,101 - ASHLAND (01),679.0,544.0
VA,HANOVER COUNTY,104 - SLIDING HILL (01),621.0,809.0
VA,HANOVER COUNTY,105 - BERKLEY (01),675.0,427.0
VA,HANOVER COUNTY,106 - KERSEY CREEK (01),308.0,535.0
VA,HANOVER COUNTY,107 - CHICKAHOMINY (01),470.0,696.0
VA,HANOVER COUNTY,201 - BEAVERDAM (01),439.0,1316.0
VA,HANOVER COUNTY,202 - BLUNTS (01),347.0,570.0
VA,HANOVER COUNTY,203 - WILMINGTON PARISH (01),459.0,952.0
VA,HANOVER COUNTY,206 - COURTHOUSE (01),540.0,706.0
VA,HANOVER COUNTY,208 - OAK KNOLL (01),398.0,889.0
VA,HANOVER COUNTY,209 - WEST HANOVER (01),106.0,255.0
VA,HANOVER COUNTY,210 - OAK HILL (01),139.0,346.0
VA,HANOVER COUNTY,301 - CLAY (01),478.0,1185.0
VA,HANOVER COUNTY,303 - SHADY GROVE (01),482.0,1074.0
VA,HANOVER COUNTY,304 - ATLEE (01),1369.0,2197.0
VA,HANOVER COUNTY,305 - COOL SPRING (01),563.0,1052.0
VA,HANOVER COUNTY,401 - BATTLEFIELD (01),358.0,1341.0
VA,HANOVER COUNTY,403 - COLD HARBOR (01),587.0,1450.0
VA,HANOVER COUNTY,404 - BLACK CREEK (01),347.0,1561.0
VA,HANOVER COUNTY,405 - PEBBLE CREEK (01),371.0,686.0
VA,HANOVER COUNTY,406 - BEAVERDAM CREEK (01),128.0,248.0
VA,HANOVER COUNTY,502 - RURAL POINT (01),531.0,1133.0
VA,HANOVER COUNTY,503 - NEWMAN (01),505.0,811.0
VA,HANOVER COUNTY,504 - STUDLEY (01),217.0,867.0
VA,HANOVER COUNTY,505 - TOTOPOTOMOY (01),204.0,656.0
VA,HANOVER COUNTY,506 - GEORGETOWN (01),388.0,878.0
