,STATE,COUNTY,PRECINCT,DEM,REP
0,CO,ADAMS,4253001245,41,171
1,CO,ADAMS,4255601241,3,26
2,CO,ADAMS,4255601246,0,0
3,CO,ADAMS,4255601247,0,0
4,CO,ADAMS,4255601248,325,1040
5,CO,ADAMS,4255601249,0,15
6,CO,ADAMS,4255601250,0,0
7,CO,ADAMS,4255601251,0,12
8,CO,ADAMS,6243101150,0,0
9,CO,ADAMS,6243101151,0,0
10,CO,ADAMS,6243101159,0,0
11,CO,ADAMS,6243401075,0,0
12,CO,ADAMS,6243401076,0,0
13,CO,ADAMS,6243401077,0,0
14,CO,ADAMS,6245601071,188,298
15,CO,ADAMS,6245601072,24,80
16,CO,ADAMS,6245601073,0,0
17,CO,ADAMS,6245601074,0,0
18,CO,ADAMS,6245601160,0,0
19,CO,ADAMS,6253001152,279,345
20,CO,ADAMS,6253001153,0,0
21,CO,ADAMS,6253001154,6,25
22,CO,ADAMS,6253001155,0,0
23,CO,ADAMS,6253001156,0,0
24,CO,ADAMS,6253001157,240,313
25,CO,ADAMS,6253001226,42,67
26,CO,ADAMS,6253001229,535,181
27,CO,ADAMS,6253001230,0,0
28,CO,ADAMS,6253001231,0,0
29,CO,ADAMS,6253001232,141,58
30,CO,ADAMS,6253001233,469,192
31,CO,ADAMS,6253001234,314,198
32,CO,ADAMS,6253001235,0,0
33,CO,ADAMS,6253001236,0,0
34,CO,ADAMS,6253001237,292,129
35,CO,ADAMS,6253001238,0,0
36,CO,ADAMS,6253001239,288,213
37,CO,ADAMS,6253001240,0,0
38,CO,ADAMS,6253001242,69,196
39,CO,ADAMS,6253001243,144,377
40,CO,ADAMS,6253101158,0,0
41,CO,ADAMS,6255601161,0,0
42,CO,ADAMS,6255601162,176,428
43,CO,ADAMS,6255601163,48,93
44,CO,ADAMS,6255601164,0,0
45,CO,ADAMS,6255601165,0,0
46,CO,ADAMS,6255601166,0,0
47,CO,ADAMS,6255601167,0,0
48,CO,ADAMS,6255601168,0,0
49,CO,ADAMS,6255601169,97,225
50,CO,ADAMS,6255601170,373,211
51,CO,ADAMS,6255601171,0,0
52,CO,ADAMS,6255601172,0,0
53,CO,ADAMS,6255601173,0,0
54,CO,ADAMS,6255601174,32,102
55,CO,ADAMS,6255601175,260,445
56,CO,ADAMS,6255601176,89,169
57,CO,ADAMS,6255601177,0,0
58,CO,ADAMS,6255601178,0,0
59,CO,ADAMS,6255601179,0,0
60,CO,ADAMS,6255601180,162,275
61,CO,ADAMS,6255601181,287,373
62,CO,ADAMS,6255601182,0,0
63,CO,ADAMS,6255601183,36,91
64,CO,ADAMS,6255601184,54,106
65,CO,ADAMS,6255601185,0,0
66,CO,ADAMS,6255601186,0,0
67,CO,ADAMS,6255601187,0,0
68,CO,ADAMS,6255601188,179,311
69,CO,ADAMS,6255601189,222,349
70,CO,ADAMS,6255601190,0,0
71,CO,ADAMS,6255601191,369,347
72,CO,ADAMS,6255601192,193,189
73,CO,ADAMS,6255601193,193,314
