STATE,COUNTY,PRECINCT,DEM,REP
VA,CLARKE COUNTY,# AB - Central Absentee Precinct,120.0,147
VA,CLARKE COUNTY,## Provisional,1.0,1
VA,CLARKE COUNTY,101 - RUSSELL,262.0,709
VA,CLARKE COUNTY,201 - BERRYVILLE,354.0,454
VA,CLARKE COUNTY,301 - MILLWOOD,246.0,398
VA,CLARKE COUNTY,302 - PINE GROVE,102.0,214
VA,CLARKE COUNTY,401 - WHITE POST,317.0,581
VA,CLARKE COUNTY,501 - BUCKMARSH,236.0,429
VA,CLARKE COUNTY,502 - BLUE RIDGE,83.0,146
VA,FAIRFAX COUNTY,# AB - Central Absentee Precinct,3432.0,3724
VA,FAIRFAX COUNTY,## Provisional,26.0,24
VA,FAIRFAX COUNTY,229 - FOX MILL,1153.0,1148
VA,FAIRFAX COUNTY,240 - COLVIN,480.0,711
VA,FAIRFAX COUNTY,301 - CHAIN BRIDGE,696.0,729
VA,FAIRFAX COUNTY,303 - CHURCHILL,377.0,350
VA,FAIRFAX COUNTY,304 - COOPER,419.0,551
VA,FAIRFAX COUNTY,306 - GREAT FALLS,469.0,590
VA,FAIRFAX COUNTY,309 - KENMORE,729.0,865
VA,FAIRFAX COUNTY,311 - LANGLEY,462.0,568
VA,FAIRFAX COUNTY,314 - MCLEAN,610.0,527
VA,FAIRFAX COUNTY,321 - CLEARVIEW,1035.0,944
VA,FAIRFAX COUNTY,322 - FORESTVILLE,540.0,931
VA,FAIRFAX COUNTY,323 - SHOUSE,565.0,498
VA,FAIRFAX COUNTY,327 - SUGARLAND,693.0,729
VA,FAIRFAX COUNTY,328 - HICKORY,627.0,807
VA,FAIRFAX COUNTY,329 - SENECA,675.0,889
VA,FAIRFAX COUNTY,331 - SPRING HILL,526.0,577
VA,FAIRFAX COUNTY,803 - CLIFTON,704.0,1295
VA,FAIRFAX COUNTY,804 - COLCHESTER,321.0,516
VA,FAIRFAX COUNTY,805 - FAIRFAX STATION,328.0,478
VA,FAIRFAX COUNTY,815 - WOODYARD,472.0,859
VA,FAIRFAX COUNTY,838 - SANGSTER,512.0,641
VA,FAIRFAX COUNTY,839 - SILVERBROOK,700.0,962
VA,FAIRFAX COUNTY,841 - POPES HEAD,295.0,507
VA,FAIRFAX COUNTY,845 - FOUNTAINHEAD,734.0,1159
VA,FAIRFAX COUNTY,847 - GREENBRIAR WEST,451.0,501
VA,FAIRFAX COUNTY,849 - NEWGATE NORTH,303.0,426
VA,FAIRFAX COUNTY,850 - SOUTH RUN,552.0,857
VA,FAIRFAX COUNTY,854 - NEWGATE SOUTH,510.0,929
VA,FAIRFAX COUNTY,902 - BROOKFIELD,749.0,649
VA,FAIRFAX COUNTY,903 - CUB RUN,731.0,838
VA,FAIRFAX COUNTY,904 - STONECROFT,248.0,417
VA,FAIRFAX COUNTY,905 - FRANKLIN,239.0,236
VA,FAIRFAX COUNTY,908 - KINROSS EAST,523.0,584
VA,FAIRFAX COUNTY,909 - KINROSS WEST,472.0,578
VA,FAIRFAX COUNTY,911 - NAVY,744.0,723
VA,FAIRFAX COUNTY,913 - ROCKY RUN,759.0,1031
VA,FAIRFAX COUNTY,914 - VALE,522.0,629
VA,FAIRFAX COUNTY,915 - VIRGINIA RUN,424.0,866
VA,FAIRFAX COUNTY,916 - WAPLES MILL,967.0,1204
