STATE,COUNTY,PRECINCT,DEM,REP
VA,CHARLES CITY COUNTY,# AB - Central Absentee Precinct,143,
VA,CHARLES CITY COUNTY,## Provisional,0,
VA,CHARLES CITY COUNTY,101 - PRECINCT 1-1,534,
VA,CHARLES CITY COUNTY,201 - PRECINCT 2-1,530,
VA,CHARLES CITY COUNTY,301 - PRECINCT 3-1,628,
VA,HAMPTON CITY,# AB - Central Absentee Precinct,489,
VA,HAMPTON CITY,## Provisional,26,
VA,HAMPTON CITY,101 - ABERDEEN,883,
VA,HAMPTON CITY,102 - BASSETTE,1098,
VA,HAMPTON CITY,103 - CITY HALL,494,
VA,HAMPTON CITY,104 - COOPER,1185,
VA,HAMPTON CITY,105 - EAST HAMPTON,423,
VA,HAMPTON CITY,106 - ARMSTRONG,893,
VA,HAMPTON CITY,107 - LINDSAY,974,
VA,HAMPTON CITY,108 - THOMAS,1120,
VA,HAMPTON CITY,109 - PHENIX,1203,
VA,HAMPTON CITY,110 - PHOEBUS,228,
VA,HAMPTON CITY,111 - HAMPTON LIBRARY,346,
VA,HAMPTON CITY,112 - SMITH,1193,
VA,HAMPTON CITY,115 - WYTHE,500,
VA,HAMPTON CITY,116 - JONES,434,
VA,HAMPTON CITY,117 - KECOUGHTAN,722,
VA,HAMPTON CITY,118 - MALLORY,1370,
VA,HAMPTON CITY,204 - FORREST,779,
VA,HAMPTON CITY,208 - KRAFT,1278,
VA,HAMPTON CITY,210 - MACHEN,12,
VA,HAMPTON CITY,212 - BETHEL,1619,
VA,HAMPTON CITY,214 - TUCKER CAPPS,951,
VA,HAMPTON CITY,215 - TYLER,259,
VA,HENRICO COUNTY,# AB - Central Absentee Precinct,817,
VA,HENRICO COUNTY,## Provisional,51,
VA,HENRICO COUNTY,201 - ADAMS,836,
VA,HENRICO COUNTY,202 - AZALEA,1061,
VA,HENRICO COUNTY,206 - CENTRAL GARDENS,1199,
VA,HENRICO COUNTY,208 - FAIRFIELD,889,
VA,HENRICO COUNTY,209 - GLEN LEA,697,
VA,HENRICO COUNTY,211 - HIGHLAND GARDENS,690,
VA,HENRICO COUNTY,215 - MAPLEWOOD,1278,
VA,HENRICO COUNTY,220 - RATCLIFFE,1445,
VA,HENRICO COUNTY,222 - WILDER,980,
VA,HENRICO COUNTY,501 - ANTIOCH,512,
VA,HENRICO COUNTY,502 - CEDAR FORK,489,
VA,HENRICO COUNTY,503 - CHICKAHOMINY,708,
VA,HENRICO COUNTY,504 - DONAHOE,527,
VA,HENRICO COUNTY,505 - DOREY,847,
VA,HENRICO COUNTY,506 - EANES,706,
VA,HENRICO COUNTY,507 - ELKO,177,
VA,HENRICO COUNTY,508 - HIGHLAND SPRINGS,677,
VA,HENRICO COUNTY,509 - LABURNUM,714,
VA,HENRICO COUNTY,510 - MEHFOUD,791,
VA,HENRICO COUNTY,511 - MONTROSE,1531,
VA,HENRICO COUNTY,512 - NINE MILE,344,
VA,HENRICO COUNTY,513 - PLEASANTS,1107,
VA,HENRICO COUNTY,514 - ROLFE,2087,
VA,HENRICO COUNTY,515 - SANDSTON,504,
VA,HENRICO COUNTY,516 - SULLIVANS,687,
VA,HENRICO COUNTY,517 - TOWN HALL,322,
VA,HENRICO COUNTY,518 - WHITLOCKS,675,
VA,NEWPORT NEWS CITY,# AB - Central Absentee Precinct,272,
VA,NEWPORT NEWS CITY,## Provisional,5,
VA,NEWPORT NEWS CITY,101 - DENBIGH,1048,
VA,NEWPORT NEWS CITY,102 - EPES,917,
VA,NEWPORT NEWS CITY,103 - JENKINS,811,
VA,NEWPORT NEWS CITY,104 - MCINTOSH,680,
VA,NEWPORT NEWS CITY,106 - RESERVOIR,1012,
VA,NEWPORT NEWS CITY,108 - LEE HALL,749,
VA,NEWPORT NEWS CITY,201 - BLAND,166,
