STATE,COUNTY,PRECINCT,DEM,REP
VA,CAROLINE COUNTY,# AB - Central Absentee Precinct,146,181
VA,CAROLINE COUNTY,## Provisional,1,2
VA,CAROLINE COUNTY,101 - BOWLING GREEN,194,498
VA,CAROLINE COUNTY,102 - SPARTA,195,328
VA,CAROLINE COUNTY,201 - NORTH MADISON,228,267
VA,CAROLINE COUNTY,202 - SOUTH MADISON,215,383
VA,CAROLINE COUNTY,301 - PORT ROYAL,114,231
VA,CAROLINE COUNTY,302 - WOODFORD,341,431
VA,CAROLINE COUNTY,401 - DAWN,653,371
VA,CAROLINE COUNTY,402 - CARMEL CHURCH,229,128
VA,CAROLINE COUNTY,501 - WEST MATTAPONI,377,283
VA,CAROLINE COUNTY,502 - MILFORD,223,307
VA,CAROLINE COUNTY,601 - CHILESBURG,249,317
VA,CAROLINE COUNTY,602 - LAKE,151,268
VA,ESSEX COUNTY,# AB - Central Absentee Precinct,78,109
VA,ESSEX COUNTY,## Provisional,1,1
VA,ESSEX COUNTY,101 - GREATER TAPPAHANNOCK,215,424
VA,ESSEX COUNTY,201 - NORTH,375,263
VA,ESSEX COUNTY,301 - SOUTH,235,537
VA,ESSEX COUNTY,401 - CENTRAL,230,476
VA,FAUQUIER COUNTY,# AB - Central Absentee Precinct,27,88
VA,FAUQUIER COUNTY,## Provisional,2,0
VA,FAUQUIER COUNTY,102 - CATLETT,247,872
VA,FAUQUIER COUNTY,104 - LOIS,101,381
VA,FAUQUIER COUNTY,301 - MORRISVILLE,185,579
VA,FAUQUIER COUNTY,303 - BEALETON,301,717
VA,FREDERICKSBURG CITY,# AB - Central Absentee Precinct,167,164
VA,FREDERICKSBURG CITY,## Provisional,4,8
VA,FREDERICKSBURG CITY,101 - PRECINCT 1 - DISTRICT ONE,607,741
VA,FREDERICKSBURG CITY,201 - PRECINCT 1 - DISTRICT TWO,836,665
VA,FREDERICKSBURG CITY,301 - PRECINCT 1 - DISTRICT THREE,559,697
VA,FREDERICKSBURG CITY,401 - PRECINCT 1 - DISTRICT FOUR,517,198
VA,FREDERICKSBURG CITY,402 - PRECINCT 2 - DISTRICT FOUR,208,153
VA,GLOUCESTER COUNTY,# AB - Central Absentee Precinct,119,300
VA,GLOUCESTER COUNTY,## Provisional,3,1
VA,GLOUCESTER COUNTY,101 - HARCUM,193,568
VA,GLOUCESTER COUNTY,102 - SALEM,160,511
VA,GLOUCESTER COUNTY,103 - PEASLEY,98,348
VA,GLOUCESTER COUNTY,201 - COURTHOUSE,251,637
VA,GLOUCESTER COUNTY,202 - BOTETOURT,345,838
VA,GLOUCESTER COUNTY,301 - WHITE MARSH,237,685
VA,GLOUCESTER COUNTY,302 - ROANES,252,871
VA,GLOUCESTER COUNTY,401 - HAYES,256,705
VA,GLOUCESTER COUNTY,402 - SARAHS CREEK,252,708
VA,GLOUCESTER COUNTY,501 - ACHILLES,249,1122
VA,GLOUCESTER COUNTY,502 - WALKER,251,643
VA,JAMES CITY COUNTY,# AB - Central Absentee Precinct,702,1494
VA,JAMES CITY COUNTY,## Provisional,9,10
VA,JAMES CITY COUNTY,101 - BERKELEY A,767,1288
VA,JAMES CITY COUNTY,102 - BERKELEY B,406,622
VA,JAMES CITY COUNTY,103 - BERKELEY C,578,1606
VA,JAMES CITY COUNTY,201 - JAMESTOWN A,212,226
VA,JAMES CITY COUNTY,202 - JAMESTOWN B,545,692
VA,JAMES CITY COUNTY,203 - JAMESTOWN C,358,778
VA,JAMES CITY COUNTY,204 - JAMESTOWN D,581,1354
VA,JAMES CITY COUNTY,301 - POWHATAN A,586,1258
VA,JAMES CITY COUNTY,302 - POWHATAN B,211,255
VA,JAMES CITY COUNTY,303 - POWHATAN C,168,445
VA,JAMES CITY COUNTY,304 - POWHATAN D,583,684
VA,JAMES CITY COUNTY,401 - STONEHOUSE A,391,883
VA,JAMES CITY COUNTY,402 - STONEHOUSE B,730,1249
VA,JAMES CITY COUNTY,403 - STONEHOUSE C,450,1087
VA,JAMES CITY COUNTY,501 - ROBERTS A,396,198
VA,JAMES CITY COUNTY,502 - ROBERTS B,535,1387
VA,JAMES CITY COUNTY,503 - ROBERTS C,128,76
VA,JAMES CITY COUNTY,504 - ROBERTS D,609,938
VA,KING & QUEEN COUNTY,# AB - Central Absentee Precinct,47,52
VA,KING & QUEEN COUNTY,101 - OWENTON,201,143
VA,KING & QUEEN COUNTY,201 - CLARKS,135,285
VA,KING & QUEEN COUNTY,301 - SHACKLEFORDS,153,243
VA,KING & QUEEN COUNTY,401 - COURTHOUSE,196,227
VA,KING & QUEEN COUNTY,501 - OLDMILL,79,273
VA,KING GEORGE COUNTY,# AB - Central Absentee Precinct,100,277
VA,KING GEORGE COUNTY,## Provisional,3,10
VA,KING GEORGE COUNTY,101 - COURTHOUSE,274,799
VA,KING GEORGE COUNTY,102 - PASSAPATANZY,173,383
VA,KING GEORGE COUNTY,201 - MONROE,376,1248
VA,KING GEORGE COUNTY,301 - DAHLGREN,499,975
VA,KING GEORGE COUNTY,401 - SHILOH,413,1063
VA,KING WILLIAM COUNTY,# AB - Central Absentee Precinct,44,102
VA,KING WILLIAM COUNTY,## Provisional,1,2
VA,KING WILLIAM COUNTY,101 - WEST POINT,260,740
VA,KING WILLIAM COUNTY,201 - SWEET HALL,86,224
VA,KING WILLIAM COUNTY,202 - COURTHOUSE,251,362
VA,KING WILLIAM COUNTY,301 - AYLETT,202,717
VA,KING WILLIAM COUNTY,401 - MANQUIN,239,714
VA,KING WILLIAM COUNTY,501 - MANGOHICK,352,673
VA,LANCASTER COUNTY,# AB - Central Absentee Precinct,114,238
VA,LANCASTER COUNTY,## Provisional,2,0
VA,LANCASTER COUNTY,101 - PRECINCT 1-1,277,564
VA,LANCASTER COUNTY,201 - PRECINCT 2-1,338,335
VA,LANCASTER COUNTY,301 - PRECINCT 3-1,191,493
VA,LANCASTER COUNTY,302 - PRECINCT 3-2,79,222
VA,LANCASTER COUNTY,401 - PRECINCT 4-1,367,282
VA,LANCASTER COUNTY,501 - PRECINCT 5-1,292,713
VA,MATHEWS COUNTY,# AB - Central Absentee Precinct,96,273
VA,MATHEWS COUNTY,## Provisional,2,2
VA,MATHEWS COUNTY,001 - CHESAPEAKE,158,498
VA,MATHEWS COUNTY,002 - WESTVILLE,283,780
VA,MATHEWS COUNTY,003 - PIANKATANK,321,898
VA,MIDDLESEX COUNTY,# AB - Central Absentee Precinct,69,147
VA,MIDDLESEX COUNTY,## Provisional,2,3
VA,MIDDLESEX COUNTY,101 - SALUDA,85,165
VA,MIDDLESEX COUNTY,102 - URBANNA,107,353
VA,MIDDLESEX COUNTY,201 - NEW MARKET,146,664
VA,MIDDLESEX COUNTY,301 - WATERVIEW,95,173
VA,MIDDLESEX COUNTY,302 - CHURCH VIEW,155,173
VA,MIDDLESEX COUNTY,401- HARMONY VILLAGE,215,383
VA,MIDDLESEX COUNTY,501 - WILTON,197,547
VA,NEWPORT NEWS CITY,# AB - Central Absentee Precinct,16,12
VA,NEWPORT NEWS CITY,## Provisional,1,0
VA,NEWPORT NEWS CITY,110 - GREENWOOD,693,276
VA,NEWPORT NEWS CITY,211 - PALMER,44,36
VA,NEWPORT NEWS CITY,218 - KILN CREEK,13,17
VA,NORTHUMBERLAND COUNTY,# AB - Central Absentee Precinct,121,244
VA,NORTHUMBERLAND COUNTY,## Provisional,3,2
VA,NORTHUMBERLAND COUNTY,101 - 1A,229,507
VA,NORTHUMBERLAND COUNTY,201 - 2A,259,613
VA,NORTHUMBERLAND COUNTY,301 - 3A,273,195
VA,NORTHUMBERLAND COUNTY,302 - 3B,178,63
VA,NORTHUMBERLAND COUNTY,401 - 4A,343,877
VA,NORTHUMBERLAND COUNTY,501 - 5A,284,847
VA,POQUOSON CITY,# AB - Central Absentee Precinct,41,202
VA,POQUOSON CITY,## Provisional,0,1
VA,POQUOSON CITY,001 - CENTRAL,216,965
VA,POQUOSON CITY,002 - EASTERN,196,1091
VA,POQUOSON CITY,003 - WESTERN,213,1229
VA,PRINCE WILLIAM COUNTY,# AB - Central Absentee Precinct,1004,1424
VA,PRINCE WILLIAM COUNTY,## Provisional,9,3
VA,PRINCE WILLIAM COUNTY,101 - BRENTSVILLE,215,810
VA,PRINCE WILLIAM COUNTY,102 - CEDAR POINT,565,963
VA,PRINCE WILLIAM COUNTY,103 - GLENKIRK,396,704
VA,PRINCE WILLIAM COUNTY,104 - NOKESVILLE,268,773
VA,PRINCE WILLIAM COUNTY,105 - LIMESTONE,523,808
VA,PRINCE WILLIAM COUNTY,106 - WESTGATE,304,218
VA,PRINCE WILLIAM COUNTY,107 - MARSTELLER,691,937
VA,PRINCE WILLIAM COUNTY,108 - VICTORY,589,825
VA,PRINCE WILLIAM COUNTY,109 - PINEY BRANCH,422,504
VA,PRINCE WILLIAM COUNTY,110 - BUCKLAND MILLS,98,211
VA,PRINCE WILLIAM COUNTY,111 - BRISTOW RUN,600,978
VA,PRINCE WILLIAM COUNTY,112 - BURKE-NICKENS,17,29
VA,PRINCE WILLIAM COUNTY,202 - MARSHALL,452,945
