STATE,COUNTY,PRECINCT,DEM,REP
NC,DAVIDSON,18,176,841
NC,DAVIDSON,82,261,1103
NC,DAVIDSON,88,346,1015
NC,DAVIDSON,80A,531,2245
NC,DAVIDSON,52,418,1795
NC,DAVIDSON,46,279,1067
NC,DAVIDSON,04,739,2346
NC,DAVIDSON,20,223,1134
NC,DAVIDSON,38,318,70
NC,DAVIDSON,84,685,2026
NC,DAVIDSON,86A,605,954
NC,DAVIDSON,34,395,357
NC,DAVIDSON,14,138,809
NC,DAVIDSON,16,256,1276
NC,DAVIDSON,32,278,195
NC,DAVIDSON,62,380,174
NC,DAVIDSON,60,690,1210
NC,DAVIDSON,66,292,389
NC,DAVIDSON,36,359,203
NC,DAVIDSON,12,84,325
NC,DAVIDSON,28,328,893
NC,DAVIDSON,72,271,1203
NC,DAVIDSON,78,301,1268
NC,DAVIDSON,ABSENTEE,583,695
NC,DAVIDSON,54,90,777
NC,DAVIDSON,PROVISIONAL,0,0
NC,DAVIDSON,58,377,1233
NC,DAVIDSON,70,245,950
NC,DAVIDSON,76,260,1337
NC,DAVIDSON,CURBSIDE,0,0
NC,DAVIDSON,74,316,1468
NC,DAVIDSON,44,546,1574
NC,DAVIDSON,TRANSFER,0,0
NC,DAVIDSON,08,153,384
NC,DAVIDSON,22,87,327
NC,DAVIDSON,64,455,124
NC,DAVIDSON,42,114,1008
NC,DAVIDSON,48,241,962
NC,DAVIDSON,68,381,498
NC,DAVIDSON,26,155,421
NC,DAVIDSON,10,303,903
NC,DAVIDSON,06,204,1096
NC,DAVIDSON,24,166,502
NC,DAVIDSON,40,484,508
NC,DAVIDSON,56,88,549
NC,DAVIDSON,30,662,120
NC,DAVIDSON,50,250,1419
NC,DAVIE,08,468,598
NC,DAVIE,11,150,794
NC,DAVIE,01,124,466
NC,DAVIE,PROVISIONAL,0,0
NC,DAVIE,14,306,921
NC,DAVIE,04,191,572
NC,DAVIE,07,215,673
NC,DAVIE,ABSENTEE,164,173
NC,DAVIE,12,498,1593
NC,DAVIE,03,233,1114
NC,DAVIE,06,215,667
NC,DAVIE,09,351,796
NC,DAVIE,10,386,1111
NC,DAVIE,CURBSIDE,45,108
NC,DAVIE,13,579,1339
NC,DAVIE,02,112,415
NC,DAVIE,05,289,1108
NC,GUILFORD,G12,579,119
NC,GUILFORD,G15,685,230
NC,GUILFORD,H10,970,105
NC,GUILFORD,H17,389,164
NC,GUILFORD,H29A,770,413
NC,GUILFORD,FR2,731,712
NC,GUILFORD,FR5B,364,407
NC,GUILFORD,FR5A,629,585
NC,GUILFORD,G71,20,1
