STATE,COUNTY,PRECINCT,DEM,REP
NC,BRUNSWICK,18,227,616
NC,BRUNSWICK,13,535,966
NC,BRUNSWICK,10B,1591,2542
NC,BRUNSWICK,ABSENTEE MAIL,400,448
NC,BRUNSWICK,21,689,1544
NC,BRUNSWICK,02,1589,1566
NC,BRUNSWICK,11,499,481
NC,BRUNSWICK,04C1,821,852
NC,BRUNSWICK,04A,2672,2966
NC,BRUNSWICK,05,583,1112
NC,BRUNSWICK,08,1304,1730
NC,BRUNSWICK,22,606,981
NC,BRUNSWICK,PROVISIONAL,0,0
NC,BRUNSWICK,20,495,1338
NC,BRUNSWICK,16,1152,1911
NC,BRUNSWICK,19,980,1834
NC,BRUNSWICK,14,754,1710
NC,BRUNSWICK,10A,796,1480
NC,BRUNSWICK,09,306,421
NC,BRUNSWICK,06,264,499
NC,BRUNSWICK,03,409,284
NC,BRUNSWICK,23,646,1067
NC,BRUNSWICK,17,1241,2181
NC,BRUNSWICK,12,513,1091
NC,BRUNSWICK,CURBSIDE,283,340
NC,BRUNSWICK,15,1168,2428
NC,BRUNSWICK,01,410,458
NC,BRUNSWICK,04B1,909,1158
NC,BRUNSWICK,07,821,1048
NC,BLADEN,ABSENTEE,130,21
NC,BLADEN,P75,158,124
NC,BLADEN,P30,254,58
NC,BLADEN,P65,64,133
NC,BLADEN,P55,117,139
NC,BLADEN,P502,133,90
NC,BLADEN,P25,49,77
NC,BLADEN,ONE STOP LIBRARY,1145,657
NC,BLADEN,PROVISIONAL,0,0
NC,COLUMBUS,P22A,310,700
NC,COLUMBUS,P23,487,595
NC,COLUMBUS,P09,294,285
NC,COLUMBUS,P21,184,457
NC,COLUMBUS,P01A,356,462
NC,COLUMBUS,P04,68,113
NC,COLUMBUS,P13,67,261
NC,COLUMBUS,P12,24,84
NC,COLUMBUS,P18,107,184
NC,COLUMBUS,P19,635,663
NC,COLUMBUS,P24,112,803
NC,COLUMBUS,P20A,250,134
NC,COLUMBUS,P07,734,764
NC,COLUMBUS,P11,116,353
NC,COLUMBUS,P05,48,176
NC,COLUMBUS,P02B,371,170
NC,COLUMBUS,P16B,309,586
NC,COLUMBUS,P25B,59,550
NC,COLUMBUS,P10,44,359
NC,COLUMBUS,P26B,613,812
NC,COLUMBUS,P15,496,609
NC,COLUMBUS,P03,51,210
NC,COLUMBUS,P14,926,874
NC,COLUMBUS,P17,402,222
NC,COLUMBUS,P06,125,374
NC,COLUMBUS,P08,22,210
NC,DUPLIN,WARS,499,227
NC,DUPLIN,LOCK,27,112
NC,DUPLIN,CALY,88,253
NC,DUPLIN,FAIS,182,257
NC,DUPLIN,ALBE,84,405
NC,DUPLIN,KENA,241,290
