,COUNTY,PRECINCT,STATE,DEM,REP
0,CONWAY,AUSTIN,AR,10,44
1,CONWAY,BENTLEY CITY,AR,0,0
2,CONWAY,BENTLEY RURAL,AR,0,0
3,CONWAY,BIRD,AR,0,0
4,CONWAY,CATHOLIC POINT,AR,0,0
5,CONWAY,CEDAR FALLS,AR,50,58
6,CONWAY,GREGORY,AR,32,66
7,CONWAY,GRIFFIN,AR,0,0
8,CONWAY,HIGGINS,AR,0,0
9,CONWAY,HOWARD CITY,AR,0,0
10,CONWAY,HOWARD RURAL,AR,0,0
11,CONWAY,LICK MTN.,AR,0,0
12,CONWAY,MARTIN,AR,0,0
13,CONWAY,MCCLAREN,AR,0,0
14,CONWAY,MENIFEE CITY,AR,0,0
15,CONWAY,MENIFEE RURAL,AR,0,0
16,CONWAY,NICHOLS,AR,0,0
17,CONWAY,OLD HICKORY,AR,0,0
18,CONWAY,PETIT JEAN,AR,0,0
19,CONWAY,ST. VINCENT,AR,0,0
20,CONWAY,STEELE,AR,0,0
21,CONWAY,UNION,AR,0,0
22,CONWAY,WARD 1,AR,77,112
23,CONWAY,WARD 2,AR,0,0
24,CONWAY,WARD 3,AR,81,106
25,CONWAY,WARD 4,AR,0,0
26,CONWAY,WASHINGTON EAST,AR,0,0
27,CONWAY,WASHINGTON WEST,AR,0,0
28,CONWAY,WELBOURNE EAST,AR,0,0
29,CONWAY,WELBOURNE WEST,AR,0,0
30,CONWAY,WHITE EAGLE,AR,0,0
31,FAULKNER,01.01 4A,AR,0,0
32,FAULKNER,02 4B,AR,0,0
33,FAULKNER,03.01 4E,AR,0,0
34,FAULKNER,04.01 4D,AR,0,0
35,FAULKNER,05 4F,AR,0,0
36,FAULKNER,06.01 2B,AR,0,0
37,FAULKNER,07 2A,AR,0,0
38,FAULKNER,08 3B,AR,0,0
39,FAULKNER,09 3C-E,AR,0,0
40,FAULKNER,10 3A,AR,0,0
41,FAULKNER,11 4C,AR,0,0
42,FAULKNER,12  E CADRON A,AR,117,356
43,FAULKNER,13 E CADRON B,AR,0,0
44,FAULKNER,14 W CADRON,AR,0,0
45,FAULKNER,15 BENEDICT,AR,0,0
46,FAULKNER,16 BENTON,AR,0,0
47,FAULKNER,17 BRISTOL,AR,0,0
48,FAULKNER,18 CA,AR,0,0
49,FAULKNER,19 CLIFTON,AR,0,0
50,FAULKNER,21 VILONIA,AR,0,0
51,FAULKNER,22 CYPRESS,AR,0,0
52,FAULKNER,23 DANLEY,AR,0,0
53,FAULKNER,24 MAYFLOWER,AR,0,0
54,FAULKNER,25 EAGLE,AR,52,211
55,FAULKNER,26 EAST FORK,AR,0,0
56,FAULKNER,27 ENOLA,AR,0,0
57,FAULKNER,28 HARDIN,AR,0,0
58,FAULKNER,29.01 HARDIN GB EAST,AR,57,195
59,FAULKNER,30 HARVE,AR,0,0
60,FAULKNER,31 MATTHEWS,AR,0,0
61,FAULKNER,32 MOUNTAIN,AR,0,0
62,FAULKNER,33 MT. VERNON,AR,0,0
63,FAULKNER,34 NEWTON,AR,0,0
64,FAULKNER,35 WILSON,AR,0,0
65,FAULKNER,36 PINE MT.,AR,0,0
66,FAULKNER,37 UNION,AR,0,0
67,FAULKNER,38 WALKER,AR,0,0
68,FAULKNER,39 PALARM,AR,0,0
69,FAULKNER,41 1C-N,AR,0,0
70,FAULKNER,42 1C-S,AR,0,0
71,FAULKNER,43 1E-E,AR,0,0
72,FAULKNER,44 1E-W,AR,0,0
73,FAULKNER,45.01 3E,AR,0,0
74,FAULKNER,46 3C-W,AR,0,0
75,FAULKNER,48 E CADRON C,AR,0,0
76,FAULKNER,49 2C,AR,0,0
77,FAULKNER,50.01 3D,AR,0,0
78,FAULKNER,53 3F,AR,0,0
79,FAULKNER,54 3G,AR,0,0
80,FAULKNER,55.01 HARDIN GB WEST,AR,0,0
81,PERRY,1-APLIN,AR,13,57
82,PERRY,10-PERRY,AR,0,0
83,PERRY,11-PETIT JEAN,AR,0,0
84,PERRY,12-RANKIN,AR,0,0
85,PERRY,13-ROSE CREEK,AR,0,0
86,PERRY,14-TYLER,AR,0,0
87,PERRY,15-UNION,AR,0,0
88,PERRY,16-UNION VALLEY,AR,0,0
89,PERRY,17-WYE,AR,0,0
90,PERRY,2-CASA,AR,0,0
91,PERRY,3-CHERRY HILL,AR,0,0
92,PERRY,4-FOURCHE,AR,56,104
93,PERRY,5-HOUSTON,AR,0,0
94,PERRY,6-KENNEY,AR,0,0
95,PERRY,7-LAKE,AR,0,0
96,PERRY,8-MAUMELLE,AR,0,0
97,PERRY,9-NEW TENNESSEE,AR,0,0
98,PULASKI,1,AR,0,0
99,PULASKI,10,AR,0,0
100,PULASKI,100,AR,0,0
101,PULASKI,101,AR,0,0
102,PULASKI,102,AR,0,0
103,PULASKI,103,AR,0,0
104,PULASKI,104,AR,0,0
105,PULASKI,105,AR,0,0
106,PULASKI,106,AR,0,0
107,PULASKI,107,AR,0,0
108,PULASKI,108,AR,0,0
109,PULASKI,109,AR,0,0
110,PULASKI,11,AR,0,0
111,PULASKI,110,AR,0,0
112,PULASKI,111,AR,0,0
113,PULASKI,112,AR,0,0
114,PULASKI,113,AR,0,0
115,PULASKI,114,AR,0,0
116,PULASKI,115,AR,0,0
117,PULASKI,116,AR,0,0
118,PULASKI,117,AR,0,0
119,PULASKI,118,AR,0,0
120,PULASKI,119,AR,0,0
121,PULASKI,12,AR,0,0
122,PULASKI,120,AR,0,0
123,PULASKI,121,AR,0,0
124,PULASKI,122,AR,0,0
125,PULASKI,123,AR,0,0
126,PULASKI,124,AR,0,0
127,PULASKI,125,AR,0,0
128,PULASKI,126,AR,0,0
129,PULASKI,127,AR,1,0
130,PULASKI,128,AR,0,0
131,PULASKI,129,AR,0,0
132,PULASKI,13,AR,0,0
133,PULASKI,130,AR,0,0
134,PULASKI,131,AR,0,0
135,PULASKI,132,AR,0,0
136,PULASKI,133,AR,0,0
137,PULASKI,134,AR,0,0
138,PULASKI,135,AR,0,0
139,PULASKI,136,AR,0,0
140,PULASKI,137,AR,0,0
141,PULASKI,14,AR,0,0
142,PULASKI,15,AR,0,0
143,PULASKI,16,AR,0,0
144,PULASKI,17,AR,0,0
145,PULASKI,18,AR,0,0
146,PULASKI,19,AR,0,0
147,PULASKI,2,AR,0,0
148,PULASKI,20,AR,0,0
149,PULASKI,21,AR,0,0
150,PULASKI,22,AR,0,0
151,PULASKI,23,AR,0,0
152,PULASKI,24,AR,0,0
153,PULASKI,25,AR,0,0
154,PULASKI,26,AR,0,0
155,PULASKI,27,AR,0,0
156,PULASKI,28,AR,0,0
157,PULASKI,29,AR,0,0
158,PULASKI,3,AR,0,0
159,PULASKI,30,AR,0,0
160,PULASKI,31,AR,0,0
161,PULASKI,32,AR,0,0
162,PULASKI,33,AR,0,0
163,PULASKI,34,AR,0,0
164,PULASKI,35,AR,0,0
165,PULASKI,36,AR,0,0
166,PULASKI,37,AR,0,0
167,PULASKI,38,AR,0,0
168,PULASKI,39,AR,0,0
169,PULASKI,4,AR,0,0
170,PULASKI,40,AR,0,0
171,PULASKI,41,AR,0,0
172,PULASKI,42,AR,0,0
173,PULASKI,43,AR,0,0
174,PULASKI,44,AR,0,0
175,PULASKI,45,AR,0,0
176,PULASKI,46,AR,0,0
177,PULASKI,47,AR,0,0
178,PULASKI,48,AR,0,0
179,PULASKI,49,AR,0,0
180,PULASKI,5,AR,0,0
181,PULASKI,50,AR,0,0
182,PULASKI,51,AR,0,0
183,PULASKI,52,AR,0,0
184,PULASKI,53,AR,0,0
185,PULASKI,54,AR,0,0
186,PULASKI,55,AR,0,0
187,PULASKI,56,AR,0,0
188,PULASKI,57,AR,0,0
189,PULASKI,58,AR,0,0
190,PULASKI,59,AR,0,0
191,PULASKI,6,AR,0,0
192,PULASKI,60,AR,0,0
193,PULASKI,61,AR,0,0
194,PULASKI,62,AR,0,0
195,PULASKI,63,AR,0,0
196,PULASKI,64,AR,0,0
197,PULASKI,65,AR,0,0
198,PULASKI,66,AR,0,0
199,PULASKI,67,AR,0,0
200,PULASKI,68,AR,0,0
201,PULASKI,69,AR,0,0
202,PULASKI,7,AR,0,0
203,PULASKI,70,AR,0,0
204,PULASKI,71,AR,0,0
205,PULASKI,72,AR,0,0
206,PULASKI,73,AR,0,0
207,PULASKI,74,AR,0,0
208,PULASKI,75,AR,0,0
209,PULASKI,76,AR,0,0
210,PULASKI,77,AR,0,0
211,PULASKI,78,AR,0,0
212,PULASKI,79,AR,0,0
213,PULASKI,8,AR,0,0
214,PULASKI,80,AR,0,0
215,PULASKI,81,AR,0,0
216,PULASKI,82,AR,0,0
217,PULASKI,83,AR,0,0
218,PULASKI,84,AR,0,0
219,PULASKI,85,AR,0,0
220,PULASKI,86,AR,0,0
221,PULASKI,87,AR,0,0
222,PULASKI,88,AR,0,0
223,PULASKI,89,AR,0,0
224,PULASKI,9,AR,0,0
225,PULASKI,90,AR,0,0
226,PULASKI,91,AR,0,0
227,PULASKI,92,AR,0,0
