STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
VA,CHARLES CITY COUNTY,# AB - Central Absentee Precinct,463,174
VA,CHARLES CITY COUNTY,101 - PRECINCT 1-1,711,487
VA,CHARLES CITY COUNTY,201 - PRECINCT 2-1,797,313
VA,CHARLES CITY COUNTY,301 - PRECINCT 3-1,801,422
VA,HAMPTON CITY,# AB - Central Absentee Precinct,4189,774
VA,HAMPTON CITY,## Provisional,38,7
VA,HAMPTON CITY,101 - ABERDEEN,1420,226
VA,HAMPTON CITY,102 - BASSETTE,1917,90
VA,HAMPTON CITY,103 - CITY HALL,1250,185
VA,HAMPTON CITY,104 - COOPER,2351,370
VA,HAMPTON CITY,105 - EAST HAMPTON,2072,242
VA,HAMPTON CITY,106 - ARMSTRONG,1332,709
VA,HAMPTON CITY,107 - LINDSAY,1386,294
VA,HAMPTON CITY,108 - THOMAS,2416,236
VA,HAMPTON CITY,109 - PHENIX,2219,112
VA,HAMPTON CITY,110 - PHOEBUS,395,187
VA,HAMPTON CITY,111 - HAMPTON LIBRARY,502,340
VA,HAMPTON CITY,112 - SMITH,1938,594
VA,HAMPTON CITY,115 - WYTHE,636,498
VA,HAMPTON CITY,116 - JONES,838,199
VA,HAMPTON CITY,117 - KECOUGHTAN,1321,410
VA,HAMPTON CITY,118 - MALLORY,2081,239
VA,HAMPTON CITY,204 - FORREST,1210,598
VA,HAMPTON CITY,208 - KRAFT,1844,1224
VA,HAMPTON CITY,210 - MACHEN,6,5
VA,HAMPTON CITY,212 - BETHEL,1941,877
VA,HAMPTON CITY,214 - TUCKER CAPPS,1539,877
VA,HAMPTON CITY,215 - TYLER,550,106
VA,HENRICO COUNTY,# AB - Central Absentee Precinct,3410,629
VA,HENRICO COUNTY,## Provisional,122,11
VA,HENRICO COUNTY,201 - ADAMS,1225,61
VA,HENRICO COUNTY,202 - AZALEA,2237,128
VA,HENRICO COUNTY,206 - CENTRAL GARDENS,1948,24
VA,HENRICO COUNTY,208 - FAIRFIELD,1562,51
VA,HENRICO COUNTY,209 - GLEN LEA,1013,205
VA,HENRICO COUNTY,211 - HIGHLAND GARDENS,1419,51
VA,HENRICO COUNTY,215 - MAPLEWOOD,1827,64
VA,HENRICO COUNTY,220 - RATCLIFFE,2348,122
VA,HENRICO COUNTY,222 - WILDER,1079,258
VA,HENRICO COUNTY,501 - ANTIOCH,392,1061
VA,HENRICO COUNTY,502 - CEDAR FORK,750,160
VA,HENRICO COUNTY,503 - CHICKAHOMINY,798,926
VA,HENRICO COUNTY,504 - DONAHOE,769,405
VA,HENRICO COUNTY,505 - DOREY,817,934
VA,HENRICO COUNTY,506 - EANES,1223,365
VA,HENRICO COUNTY,507 - ELKO,148,389
VA,HENRICO COUNTY,508 - HIGHLAND SPRINGS,1270,231
VA,HENRICO COUNTY,509 - LABURNUM,1139,422
VA,HENRICO COUNTY,510 - MEHFOUD,996,408
VA,HENRICO COUNTY,511 - MONTROSE,2553,322
VA,HENRICO COUNTY,512 - NINE MILE,507,304
VA,HENRICO COUNTY,513 - PLEASANTS,1997,213
VA,HENRICO COUNTY,514 - ROLFE,3033,314
VA,HENRICO COUNTY,515 - SANDSTON,497,1004
VA,HENRICO COUNTY,516 - SULLIVANS,853,470
VA,HENRICO COUNTY,517 - TOWN HALL,308,461
VA,HENRICO COUNTY,518 - WHITLOCKS,579,898
VA,NEWPORT NEWS CITY,# AB - Central Absentee Precinct,1914,391
VA,NEWPORT NEWS CITY,## Provisional,37,6
VA,NEWPORT NEWS CITY,101 - DENBIGH,2163,495
VA,NEWPORT NEWS CITY,102 - EPES,2320,438
VA,NEWPORT NEWS CITY,103 - JENKINS,1613,819
VA,NEWPORT NEWS CITY,104 - MCINTOSH,1378,359
VA,NEWPORT NEWS CITY,106 - RESERVOIR,2036,827
VA,NEWPORT NEWS CITY,108 - LEE HALL,1530,501
VA,NEWPORT NEWS CITY,201 - BLAND,319,145
VA,NEWPORT NEWS CITY,302 - BRIARFIELD,1374,278
VA,NEWPORT NEWS CITY,303 - CARVER,916,225
VA,NEWPORT NEWS CITY,304 - CHESTNUT,791,5
VA,NEWPORT NEWS CITY,305 - DOWNTOWN,368,82
VA,NEWPORT NEWS CITY,306 - DUNBAR,455,6
VA,NEWPORT NEWS CITY,307 - HUNTINGTON,759,11
VA,NEWPORT NEWS CITY,308 - JEFFERSON,804,3
VA,NEWPORT NEWS CITY,309 - MAGRUDER,772,12
VA,NEWPORT NEWS CITY,310 - MARSHALL,1131,8
VA,NEWPORT NEWS CITY,311 - NEWMARKET,1543,416
VA,NEWPORT NEWS CITY,312 - NEWSOME PARK,416,2
VA,NEWPORT NEWS CITY,313 - REED,1558,16
VA,NEWPORT NEWS CITY,314 - RIVER,668,389
VA,NEWPORT NEWS CITY,316 - SOUTH MORRISON,1234,612
VA,NEWPORT NEWS CITY,317 - WASHINGTON,475,3
VA,NEWPORT NEWS CITY,318 - WILSON,839,58
VA,NORFOLK CITY,# AB - Central Absentee Precinct,3333,818
VA,NORFOLK CITY,## Provisional,90,11
VA,NORFOLK CITY,101 - GRANBY,1613,692
VA,NORFOLK CITY,104 - TITUSTOWN ,787,111
VA,NORFOLK CITY,203 - GHENT SQUARE,503,364
VA,NORFOLK CITY,207 - LAMBERT'S POINT,1873,171
VA,NORFOLK CITY,210 - MAURY,939,558
VA,NORFOLK CITY,211 - CHRYSLER MUSEUM,1067,725
VA,NORFOLK CITY,212 - PARK PLACE,1284,35
VA,NORFOLK CITY,213 - TAYLOR ELEMENTARY SCHOOL,1288,655
VA,NORFOLK CITY,214 - STUART,1351,516
VA,NORFOLK CITY,217 - WESLEY,1052,374
VA,NORFOLK CITY,301 - BALLENTINE,1596,131
VA,NORFOLK CITY,302 - TANNERS CREEK,833,186
VA,NORFOLK CITY,303 - BROAD CREEK,1880,38
VA,NORFOLK CITY,304 - COLEMAN PLACE SCHOOL,817,158
VA,NORFOLK CITY,305 - LAFAYETTE-WINONA,1081,192
VA,NORFOLK CITY,306 - LINDENWOOD,1024,70
VA,NORFOLK CITY,309 - NORVIEW,2286,422
VA,NORFOLK CITY,310 - ROSEMONT,2370,72
VA,NORFOLK CITY,311 - SHERWOOD,1914,816
VA,NORFOLK CITY,313 - UNION CHAPEL,823,12
VA,NORFOLK CITY,402 - BERKLEY,1373,16
VA,NORFOLK CITY,403 - BRAMBLETON,1051,8
VA,NORFOLK CITY,404 - CAMPOSTELLA,1561,27
VA,NORFOLK CITY,405 - CHESTERFIELD,1640,29
VA,NORFOLK CITY,411 - RUFFNER ACADEMY,590,7
VA,NORFOLK CITY,412 - INGLESIDE,1311,172
VA,NORFOLK CITY,413 - POPLAR HALLS,1706,301
VA,NORFOLK CITY,414 - YOUNG PARK,1875,13
VA,NORFOLK CITY,415 - LAKE TAYLOR HIGH SCHOOL,1086,438
VA,PETERSBURG CITY,# AB - Central Absentee Precinct,2457,320
VA,PETERSBURG CITY,## Provisional,6,1
VA,PETERSBURG CITY,101 - FIRST WARD FIRST PRECINCT,1380,125
VA,PETERSBURG CITY,201 - SECOND WARD FIRST PRECINCT,1920,200
VA,PETERSBURG CITY,301 - THIRD WARD FIRST PRECINCT,1809,428
VA,PETERSBURG CITY,401 - FOURTH WARD FIRST PRECINCT,1557,209
VA,PETERSBURG CITY,501 - FIFTH WARD FIRST PRECINCT,1733,88
VA,PETERSBURG CITY,601 - SIXTH WARD FIRST PRECINCT,1640,32
VA,PETERSBURG CITY,701 - SEVENTH WARD FIRST PRECINCT,1781,124
VA,PORTSMOUTH CITY,# AB - Central Absentee Precinct,3471,746
VA,PORTSMOUTH CITY,## Provisional,36,5
VA,PORTSMOUTH CITY,001 - EMANUEL A. M. E. CHURCH ,844,433
VA,PORTSMOUTH CITY,005 - HAMPTON ROADS COMMUNITY HEALTH CENTER,1079,13
VA,PORTSMOUTH CITY,007- PARK VIEW ELEMENTARY SCHOOL,736,207
VA,PORTSMOUTH CITY,009 - THIRD BAPTIST CHURCH,1142,181
VA,PORTSMOUTH CITY,010 - PORT NORFOLK RECREATION CENTER,548,284
VA,PORTSMOUTH CITY,011 - MT. HERMON VILLAGE,1100,6
VA,PORTSMOUTH CITY,013 - ST. MARK MISSIONARY BAPTIST CHURCH,1029,9
VA,PORTSMOUTH CITY,014 - BRIGHTON ELEMENTARY SCHOOL,1249,22
VA,PORTSMOUTH CITY,016 - CRADOCK MIDDLE SCHOOL,929,338
VA,PORTSMOUTH CITY,017 - VICTORY LIFE FELLOWSHIP,1112,426
VA,PORTSMOUTH CITY,019 - FAIRVIEW HEIGHTS BAPTIST CHURCH,433,323
VA,PORTSMOUTH CITY,020 - NOBLE STREET BAPTIST CHURCH,807,219
VA,PORTSMOUTH CITY,021 - JOHN F. KENNEDY COMMUNITY CENTER,877,7
VA,PORTSMOUTH CITY,022 - ST. MARK DELIVERANCE CENTER,658,449
VA,PORTSMOUTH CITY,023 - WESTHAVEN BAPTIST CHURCH,470,685
VA,PORTSMOUTH CITY,024 - WILLETT HALL,692,354
VA,PORTSMOUTH CITY,025 - JOHN TYLER ELEMENTARY SCHOOL ,708,545
VA,PORTSMOUTH CITY,026 - WILLIAM E. WATERS MIDDLE SCHOOL,1318,15
VA,PORTSMOUTH CITY,027 - CAVALIER MANOR RECREATION CENTER,1321,14
