STATE,COUNTY,PRECINCT,CLINTON,TRUMP
VA,ALLEGHANY COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),203,331
VA,ALLEGHANY COUNTY,PROVISIONAL (09),1,1
VA,ALLEGHANY COUNTY,101 - ARRITT (09),138,521
VA,ALLEGHANY COUNTY,103 - DAMERON (09),51,196
VA,ALLEGHANY COUNTY,201 - HUMPBACK BRIDGE (09),103,290
VA,ALLEGHANY COUNTY,202 - DOLLY ANN (09),129,360
VA,ALLEGHANY COUNTY,301 - CALLAGHAN (09),74,325
VA,ALLEGHANY COUNTY,302 - GRIFFITH (09),176,450
VA,ALLEGHANY COUNTY,401 - LOW MOOR (09),137,335
VA,ALLEGHANY COUNTY,402 - JACKSON HEIGHTS (09),141,461
VA,ALLEGHANY COUNTY,501 - IRON GATE (09),104,155
VA,ALLEGHANY COUNTY,502 - PETERS SWITCH (09),188,551
VA,ALLEGHANY COUNTY,601 - DISTRICT 1 (09),397,527
VA,ALLEGHANY COUNTY,701 - DISTRICT 2 (09),324,371
VA,BLAND COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),43,157
VA,BLAND COUNTY,PROVISIONAL (09),0,1
VA,BLAND COUNTY,101 - BASTIAN (09),48,315
VA,BLAND COUNTY,102 - CERES (09),52,314
VA,BLAND COUNTY,201 - DAVIS (09),21,100
VA,BLAND COUNTY,202 - SEDDON (09),101,551
VA,BLAND COUNTY,301 - HOLLYBROOK (09),47,319
VA,BLAND COUNTY,302 - MECHANICSBURG (09),24,164
VA,BLAND COUNTY,401 - ROCKY GAP (09),117,652
VA,BRISTOL CITY,AB - CENTRAL ABSENTEE PRECINCT (09),267,479
VA,BRISTOL CITY,PROVISIONAL (09),3,8
VA,BRISTOL CITY,001 - FIRST WARD (09),278,818
VA,BRISTOL CITY,002 - SECOND WARD (09),454,969
VA,BRISTOL CITY,003 - THIRD WARD (09),343,651
VA,BRISTOL CITY,004 - FOURTH WARD (09),490,1967
VA,BUCHANAN COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),242,674
VA,BUCHANAN COUNTY,PROVISIONAL (09),0,2
VA,BUCHANAN COUNTY,102 - BLACKEY (09),52,342
VA,BUCHANAN COUNTY,103 - HURLEY (09),105,746
VA,BUCHANAN COUNTY,201 - GRASSY (09),27,73
VA,BUCHANAN COUNTY,202 - BULL (09),83,434
VA,BUCHANAN COUNTY,203 - ROCKLICK (09),89,496
VA,BUCHANAN COUNTY,301 - SLATE (09),134,537
VA,BUCHANAN COUNTY,302 - NORTH GRUNDY (09),109,467
VA,BUCHANAN COUNTY,403 - SOUTH GRUNDY (09),140,662
VA,BUCHANAN COUNTY,404 - OAKWOOD (09),13,57
VA,BUCHANAN COUNTY,501 - PRATER (09),117,412
VA,BUCHANAN COUNTY,502 - FOX (09),55,102
VA,BUCHANAN COUNTY,503 - VANSANT (09),96,415
VA,BUCHANAN COUNTY,601 - COUNCIL (09),75,277
VA,BUCHANAN COUNTY,602 - GARDEN (09),88,404
VA,BUCHANAN COUNTY,603 - HURRICANE (09),88,244
VA,BUCHANAN COUNTY,701 - WHITEWOOD (09),139,517
VA,BUCHANAN COUNTY,702 - CONTRARY (09),69,435
VA,CARROLL COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),285,880
VA,CARROLL COUNTY,PROVISIONAL (09),2,10
VA,CARROLL COUNTY,101 - MT BETHEL (09),92,426
VA,CARROLL COUNTY,102 - ST PAUL (09),104,618
VA,CARROLL COUNTY,103 - LAMBSBURG (09),70,331
VA,CARROLL COUNTY,105 - FANCY GAP (09),119,446
VA,CARROLL COUNTY,201 - HILLSVILLE B (09),309,1014
VA,CARROLL COUNTY,202 - LAUREL FORK (09),100,387
VA,CARROLL COUNTY,203 - GLADESBORO (09),161,549
VA,CARROLL COUNTY,301 - HILLSVILLE C (09),334,1216
VA,CARROLL COUNTY,302 - SYLVATUS (09),99,477
VA,CARROLL COUNTY,303 - DUGSPUR (09),42,253
VA,CARROLL COUNTY,402 - WOODLAWN D (09),226,893
VA,CARROLL COUNTY,403 - OAKLAND D (09),98,505
VA,CARROLL COUNTY,405 - OAKLAND A (09),106,428
VA,CARROLL COUNTY,406 - WOODLAWN F (09),38,159
VA,CARROLL COUNTY,501 - VAUGHAN (09),56,329
VA,CARROLL COUNTY,502 - GLADEVILLE (09),148,805
VA,CARROLL COUNTY,503 - WOODLAWN E (09),79,446
VA,CARROLL COUNTY,504 - LAUREL (09),91,491
VA,COVINGTON CITY,AB - CENTRAL ABSENTEE PRECINCT (09),75,94
VA,COVINGTON CITY,PROVISIONAL (09),0,0
VA,COVINGTON CITY,101 - PRECINCT 1-1 (09),127,197
VA,COVINGTON CITY,201 - PRECINCT 2-1 (09),170,211
VA,COVINGTON CITY,301 - PRECINCT 3-1 (09),216,149
VA,COVINGTON CITY,401 - PRECINCT 4-1 (09),178,339
VA,COVINGTON CITY,501 - PRECINCT 5-1 (09),148,359
VA,CRAIG COUNTY,PROVISIONAL (09),0,1
VA,CRAIG COUNTY,101 - COURT HOUSE (09),86,415
VA,CRAIG COUNTY,201 - AMMENDALE PRECINCT (09),95,485
VA,CRAIG COUNTY,301 - GIVENS & REYNOLDS STORE (09),91,226
VA,CRAIG COUNTY,303 - MARSHALLS STORE (09),70,180
VA,CRAIG COUNTY,401 - BARBOURS CREEK (09),45,169
VA,CRAIG COUNTY,402 - PAINT BANK (09),16,31
VA,CRAIG COUNTY,403 - CRAIG SPRINGS (09),55,185
VA,CRAIG COUNTY,501 - CRAIG CITY (09),83,448
VA,DICKENSON COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),242,537
VA,DICKENSON COUNTY,PROVISIONAL (09),0,0
VA,DICKENSON COUNTY,101 - SOUTH CLINTWOOD (09),241,901
VA,DICKENSON COUNTY,201 - NORA (09),63,305
VA,DICKENSON COUNTY,202 - FRYING PAN (09),21,138
