,COUNTY,PRECINCT,STATE,DEM,REP
0,BAKER,ANNA,GA,0,0
1,BAKER,ELMODEL,GA,49,60
2,BAKER,HOGGARD MILL,GA,65,41
3,BAKER,MILFORD,GA,0,0
4,BAKER,NEWTON,GA,133,114
5,BIBB,EAST MACON 1,GA,380,17
6,BIBB,EAST MACON 2,GA,913,63
7,BIBB,EAST MACON 3,GA,621,261
8,BIBB,EAST MACON 4,GA,600,32
9,BIBB,EAST MACON 5,GA,480,170
10,BIBB,GODFREY 1,GA,0,0
11,BIBB,GODFREY 2,GA,280,17
12,BIBB,GODFREY 3,GA,0,0
13,BIBB,GODFREY 4,GA,377,46
14,BIBB,GODFREY 5,GA,913,94
15,BIBB,HAZZARD 1,GA,597,83
16,BIBB,HAZZARD 3,GA,925,446
17,BIBB,HAZZARD 4,GA,208,552
18,BIBB,RUTLAND 1,GA,561,1306
19,BIBB,RUTLAND 2,GA,305,823
20,BIBB,VINEVILLE 1,GA,564,329
21,BIBB,VINEVILLE 2,GA,363,164
22,BIBB,VINEVILLE 3,GA,504,42
23,BIBB,VINEVILLE 4,GA,817,100
24,BIBB,WARRIOR 1,GA,264,758
25,CALHOUN,ARLINGTON,GA,187,42
26,CALHOUN,EDISON,GA,140,22
27,CALHOUN,EDISON-ARLINGTON,GA,153,65
28,CALHOUN,LEARY,GA,212,70
29,CALHOUN,MORGAN,GA,90,108
30,CHATTAHOOCHEE,CHATTAHOOCHEE ACVITITY CENTER,GA,257,305
31,CLAY,BLUFFTON,GA,0,0
32,CLAY,COURTHOUSE,GA,85,10
33,CLAY,'DAY''S CROSS ROADS',GA,57,27
34,CLAY,OLD HEAD START,GA,70,37
35,CLAY,ZETTO,GA,76,15
36,CRAWFORD,1A,GA,85,95
37,CRAWFORD,1B,GA,126,65
38,CRAWFORD,2,GA,159,162
39,CRAWFORD,3,GA,0,0
40,CRAWFORD,4,GA,75,430
41,CRAWFORD,5,GA,0,0
42,CRISP,ARABI,GA,79,180
43,CRISP,CONEY,GA,52,136
44,CRISP,CORDELE,GA,990,418
45,CRISP,JAMESTOWN,GA,57,264
46,CRISP,LISTONIA,GA,43,183
47,DECATUR,ATTAPULGUS,GA,387,177
48,DECATUR,BAINBRIDGE-COLISEUM,GA,517,577
49,DECATUR,BRIDGE-FAIRGROUNDS,GA,0,0
50,DECATUR,BRINSON,GA,87,190
