,STATE,COUNTY,PRECINCT,DEM,REP
0,VA,CAROLINE COUNTY,# AB - Central Absentee Precinct,146,181
1,VA,CAROLINE COUNTY,## Provisional,1,2
2,VA,CAROLINE COUNTY,101 - BOWLING GREEN,194,498
3,VA,CAROLINE COUNTY,102 - SPARTA,195,328
4,VA,CAROLINE COUNTY,201 - NORTH MADISON,0,0
5,VA,CAROLINE COUNTY,202 - SOUTH MADISON,215,383
6,VA,CAROLINE COUNTY,301 - PORT ROYAL,114,231
7,VA,CAROLINE COUNTY,302 - WOODFORD,341,431
8,VA,CAROLINE COUNTY,401 - DAWN,0,0
9,VA,CAROLINE COUNTY,402 - CARMEL CHURCH,229,128
10,VA,CAROLINE COUNTY,501 - WEST MATTAPONI,377,283
11,VA,CAROLINE COUNTY,502 - MILFORD,0,0
12,VA,CAROLINE COUNTY,601 - CHILESBURG,0,0
13,VA,CAROLINE COUNTY,602 - LAKE,151,268
14,VA,ESSEX COUNTY,# AB - Central Absentee Precinct,78,109
15,VA,ESSEX COUNTY,## Provisional,0,0
16,VA,ESSEX COUNTY,101 - GREATER TAPPAHANNOCK,215,424
17,VA,ESSEX COUNTY,201 - NORTH,0,0
18,VA,ESSEX COUNTY,301 - SOUTH,235,537
19,VA,ESSEX COUNTY,401 - CENTRAL,230,476
20,VA,FAUQUIER COUNTY,# AB - Central Absentee Precinct,27,88
21,VA,FAUQUIER COUNTY,## Provisional,2,0
22,VA,FAUQUIER COUNTY,102 - CATLETT,247,872
23,VA,FAUQUIER COUNTY,104 - LOIS,101,381
24,VA,FAUQUIER COUNTY,301 - MORRISVILLE,185,579
25,VA,FAUQUIER COUNTY,303 - BEALETON,301,717
26,VA,FREDERICKSBURG CITY,# AB - Central Absentee Precinct,167,164
27,VA,FREDERICKSBURG CITY,## Provisional,4,8
28,VA,FREDERICKSBURG CITY,101 - PRECINCT 1 - DISTRICT ONE,607,741
29,VA,FREDERICKSBURG CITY,201 - PRECINCT 1 - DISTRICT TWO,836,665
30,VA,FREDERICKSBURG CITY,301 - PRECINCT 1 - DISTRICT THREE,559,697
31,VA,FREDERICKSBURG CITY,401 - PRECINCT 1 - DISTRICT FOUR,0,0
32,VA,FREDERICKSBURG CITY,402 - PRECINCT 2 - DISTRICT FOUR,208,153
33,VA,GLOUCESTER COUNTY,# AB - Central Absentee Precinct,119,300
34,VA,GLOUCESTER COUNTY,## Provisional,3,1
35,VA,GLOUCESTER COUNTY,101 - HARCUM,193,568
36,VA,GLOUCESTER COUNTY,102 - SALEM,160,511
37,VA,GLOUCESTER COUNTY,103 - PEASLEY,98,348
38,VA,GLOUCESTER COUNTY,201 - COURTHOUSE,0,0
39,VA,GLOUCESTER COUNTY,202 - BOTETOURT,345,838
40,VA,GLOUCESTER COUNTY,301 - WHITE MARSH,237,685
41,VA,GLOUCESTER COUNTY,302 - ROANES,252,871
42,VA,GLOUCESTER COUNTY,401 - HAYES,256,705
43,VA,GLOUCESTER COUNTY,402 - SARAHS CREEK,252,708
44,VA,GLOUCESTER COUNTY,501 - ACHILLES,249,1122
45,VA,GLOUCESTER COUNTY,502 - WALKER,251,643
46,VA,JAMES CITY COUNTY,# AB - Central Absentee Precinct,702,1494
47,VA,JAMES CITY COUNTY,## Provisional,9,10
48,VA,JAMES CITY COUNTY,101 - BERKELEY A,0,0
49,VA,JAMES CITY COUNTY,102 - BERKELEY B,406,622
50,VA,JAMES CITY COUNTY,103 - BERKELEY C,578,1606
51,VA,JAMES CITY COUNTY,201 - JAMESTOWN A,212,226
52,VA,JAMES CITY COUNTY,202 - JAMESTOWN B,0,0
53,VA,JAMES CITY COUNTY,203 - JAMESTOWN C,358,778
54,VA,JAMES CITY COUNTY,204 - JAMESTOWN D,581,1354
55,VA,JAMES CITY COUNTY,301 - POWHATAN A,586,1258
56,VA,JAMES CITY COUNTY,302 - POWHATAN B,0,0
57,VA,JAMES CITY COUNTY,303 - POWHATAN C,168,445
58,VA,JAMES CITY COUNTY,304 - POWHATAN D,583,684
59,VA,JAMES CITY COUNTY,401 - STONEHOUSE A,391,883
60,VA,JAMES CITY COUNTY,402 - STONEHOUSE B,0,0
61,VA,JAMES CITY COUNTY,403 - STONEHOUSE C,450,1087
62,VA,JAMES CITY COUNTY,501 - ROBERTS A,396,198
63,VA,JAMES CITY COUNTY,502 - ROBERTS B,535,1387
64,VA,JAMES CITY COUNTY,503 - ROBERTS C,128,76
65,VA,JAMES CITY COUNTY,504 - ROBERTS D,0,0
66,VA,KING & QUEEN COUNTY,# AB - Central Absentee Precinct,47,52
67,VA,KING & QUEEN COUNTY,101 - OWENTON,201,143
68,VA,KING & QUEEN COUNTY,201 - CLARKS,135,285
69,VA,KING & QUEEN COUNTY,301 - SHACKLEFORDS,153,243
70,VA,KING & QUEEN COUNTY,401 - COURTHOUSE,196,227
71,VA,KING & QUEEN COUNTY,501 - OLDMILL,0,0
72,VA,KING GEORGE COUNTY,# AB - Central Absentee Precinct,0,0
73,VA,KING GEORGE COUNTY,## Provisional,3,10
74,VA,KING GEORGE COUNTY,101 - COURTHOUSE,274,799
75,VA,KING GEORGE COUNTY,102 - PASSAPATANZY,0,0
76,VA,KING GEORGE COUNTY,201 - MONROE,376,1248
77,VA,KING GEORGE COUNTY,301 - DAHLGREN,499,975
78,VA,KING GEORGE COUNTY,401 - SHILOH,413,1063
79,VA,KING WILLIAM COUNTY,# AB - Central Absentee Precinct,44,102
80,VA,KING WILLIAM COUNTY,## Provisional,1,2
81,VA,KING WILLIAM COUNTY,101 - WEST POINT,260,740
82,VA,KING WILLIAM COUNTY,201 - SWEET HALL,0,0
83,VA,KING WILLIAM COUNTY,202 - COURTHOUSE,251,362
84,VA,KING WILLIAM COUNTY,301 - AYLETT,0,0
85,VA,KING WILLIAM COUNTY,401 - MANQUIN,239,714
86,VA,KING WILLIAM COUNTY,501 - MANGOHICK,352,673
87,VA,LANCASTER COUNTY,# AB - Central Absentee Precinct,114,238
88,VA,LANCASTER COUNTY,## Provisional,0,0
89,VA,LANCASTER COUNTY,101 - PRECINCT 1-1,0,0
90,VA,LANCASTER COUNTY,201 - PRECINCT 2-1,338,335
91,VA,LANCASTER COUNTY,301 - PRECINCT 3-1,191,493
92,VA,LANCASTER COUNTY,302 - PRECINCT 3-2,79,222
93,VA,LANCASTER COUNTY,401 - PRECINCT 4-1,367,282
94,VA,LANCASTER COUNTY,501 - PRECINCT 5-1,292,713
95,VA,MATHEWS COUNTY,# AB - Central Absentee Precinct,0,0
96,VA,MATHEWS COUNTY,## Provisional,2,2
