STATE,COUNTY,PRECINCT,DEM,REP
FL,Walton,110,111,393
FL,Walton,120,48,292
FL,Walton,130,119,531
FL,Walton,210,37,165
FL,Walton,220,38,244
FL,Walton,230,55,428
FL,Walton,240,32,156
FL,Walton,310,432,1446
FL,Walton,320,222,656
FL,Walton,330,93,528
FL,Walton,340,151,276
FL,Walton,350,75,266
FL,Walton,360,89,211
FL,Walton,410,88,448
FL,Walton,420,44,250
FL,Walton,430,359,1369
FL,Walton,440,51,269
FL,Walton,510,613,2939
FL,Walton,520,694,2164
FL,Walton,530,435,1039
FL,Walton,540,140,594
FL,Escambia,1,427,1063
FL,Escambia,3,529,1063
FL,Escambia,5,320,1324
FL,Escambia,6,187,598
FL,Escambia,7,447,2109
FL,Escambia,11,82,451
FL,Escambia,14,763,227
FL,Escambia,15,299,966
FL,Escambia,18,42,258
FL,Escambia,19,324,1519
FL,Escambia,21,386,818
FL,Escambia,22,209,187
FL,Escambia,23,38,340
FL,Escambia,24,460,1163
FL,Escambia,25,211,497
FL,Escambia,26,725,2034
FL,Escambia,28,994,172
FL,Escambia,29,386,281
FL,Escambia,30,312,1033
FL,Escambia,31,547,304
FL,Escambia,32,82,154
FL,Escambia,33,56,523
FL,Escambia,34,611,271
FL,Escambia,35,308,747
FL,Escambia,36,309,1056
FL,Escambia,38,392,1550
FL,Escambia,40,284,590
FL,Escambia,41,559,573
FL,Escambia,42,430,1275
FL,Escambia,43,484,2415
FL,Escambia,46,340,1209
FL,Escambia,47,274,206
FL,Escambia,48,504,113
FL,Escambia,49,311,430
FL,Escambia,50,137,140
FL,Escambia,51,491,1046
FL,Escambia,54,292,807
FL,Escambia,55,243,695
FL,Escambia,56,444,296
FL,Escambia,58,124,504
FL,Escambia,60,342,102
FL,Escambia,61,320,645
FL,Escambia,62,502,890
FL,Escambia,63,489,54
FL,Escambia,64,422,767
FL,Escambia,67,499,1936
FL,Escambia,68,289,790
FL,Escambia,69,766,932
FL,Escambia,70,565,652
FL,Escambia,71,331,432
FL,Escambia,72,152,321
FL,Escambia,73,365,1132
FL,Escambia,74,470,2203
FL,Escambia,75,494,1134
FL,Escambia,77,295,351
FL,Escambia,80,109,362
FL,Escambia,82,184,138
FL,Escambia,83,327,704
FL,Escambia,86,470,854
FL,Escambia,88,264,536
FL,Escambia,90,489,149
FL,Escambia,91,648,1648
FL,Escambia,94,352,1077
FL,Escambia,95,203,705
FL,Escambia,97,268,723
FL,Escambia,98,1224,358
FL,Escambia,99,181,488
