,COUNTY,PRECINCT,STATE,DEM,REP
0,BAKER,ANNA,GA,27,48
1,BAKER,ELMODEL,GA,49,60
2,BAKER,HOGGARD MILL,GA,65,41
3,BAKER,MILFORD,GA,47,61
4,BAKER,NEWTON,GA,133,114
5,BIBB,EAST MACON 1,GA,380,17
6,BIBB,EAST MACON 2,GA,913,63
7,BIBB,EAST MACON 3,GA,621,261
8,BIBB,EAST MACON 4,GA,0,0
9,BIBB,EAST MACON 5,GA,480,170
10,BIBB,GODFREY 1,GA,910,125
11,BIBB,GODFREY 2,GA,0,0
12,BIBB,GODFREY 3,GA,0,0
13,BIBB,GODFREY 4,GA,377,46
14,BIBB,GODFREY 5,GA,0,0
15,BIBB,HAZZARD 1,GA,597,83
16,BIBB,HAZZARD 3,GA,925,446
17,BIBB,HAZZARD 4,GA,0,0
18,BIBB,RUTLAND 1,GA,561,1306
19,BIBB,RUTLAND 2,GA,305,823
20,BIBB,VINEVILLE 1,GA,564,329
21,BIBB,VINEVILLE 2,GA,363,164
22,BIBB,VINEVILLE 3,GA,0,0
23,BIBB,VINEVILLE 4,GA,0,0
24,BIBB,WARRIOR 1,GA,264,758
25,CALHOUN,ARLINGTON,GA,187,42
26,CALHOUN,EDISON,GA,0,0
27,CALHOUN,EDISON-ARLINGTON,GA,0,0
28,CALHOUN,LEARY,GA,212,70
29,CALHOUN,MORGAN,GA,90,108
30,CHATTAHOOCHEE,CHATTAHOOCHEE ACVITITY CENTER,GA,257,305
31,CLAY,BLUFFTON,GA,0,0
32,CLAY,COURTHOUSE,GA,0,0
33,CLAY,'DAY''S CROSS ROADS',GA,0,0
34,CLAY,OLD HEAD START,GA,0,0
35,CLAY,ZETTO,GA,76,15
36,CRAWFORD,1A,GA,0,0
37,CRAWFORD,1B,GA,126,65
38,CRAWFORD,2,GA,159,162
39,CRAWFORD,3,GA,0,0
40,CRAWFORD,4,GA,75,430
41,CRAWFORD,5,GA,0,0
42,CRISP,ARABI,GA,79,180
43,CRISP,CONEY,GA,52,136
44,CRISP,CORDELE,GA,990,418
45,CRISP,JAMESTOWN,GA,57,264
46,CRISP,LISTONIA,GA,43,183
47,DECATUR,ATTAPULGUS,GA,387,177
