COUNTY,PRECINCT,STATE,DEM,REP
SALINE,PRECINCT 22,AR,164,436
SALINE,PRECINCT 23,AR,43,211
SALINE,PRECINCT 24,AR,88,353
SALINE,PRECINCT 25,AR,104,420
SALINE,PRECINCT 26,AR,251,258
SALINE,PRECINCT 27,AR,172,505
SALINE,PRECINCT 28,AR,48,266
SALINE,PRECINCT 29,AR,39,177
SALINE,PRECINCT 30,AR,37,135
SALINE,PRECINCT 31,AR,103,389
SALINE,PRECINCT 32,AR,54,297
SALINE,PRECINCT 33,AR,74,292
SALINE,PRECINCT 34,AR,130,180
SALINE,PRECINCT 35,AR,94,363
SALINE,PRECINCT 36,AR,88,206
SALINE,PRECINCT 37,AR,87,286
SALINE,PRECINCT 38,AR,91,234
SALINE,PRECINCT 39,AR,93,124
SALINE,PRECINCT 40,AR,113,258
SALINE,PRECINCT 41,AR,73,200
SALINE,PRECINCT 42,AR,65,284
SCOTT,BLACKFORK,AR,0,14
SCOTT,BLANSETT,AR,6,31
SCOTT,BRAWLEY,AR,3,18
SCOTT,CAUTHRON/OLIVER,AR,3,19
SCOTT,CEDAR CREEK,AR,5,13
SCOTT,COAL/LAFAYETTE,AR,4,48
SCOTT,DENTON,AR,2,67
SCOTT,HICKMAN RURAL EAST,AR,6,58
SCOTT,HICKMAN RURAL WEST,AR,6,28
SCOTT,HICKMAN WARD 1,AR,7,68
SCOTT,HICKMAN WARD 2,AR,5,65
SCOTT,HICKMAN WARD 3,AR,10,55
SCOTT,HON,AR,9,44
SCOTT,HUNT,AR,1,20
SCOTT,JAMES,AR,1,10
SCOTT,JONES/LITTLE TEXAS,AR,3,34
SCOTT,KEENER,AR,2,17
SCOTT,LAFAVE,AR,0,5
SCOTT,LAMB,AR,12,76
SCOTT,LEWIS WARD 1,AR,13,83
SCOTT,LEWIS WARD 2,AR,20,86
SCOTT,MILL CREEK,AR,8,61
SCOTT,MOUNT PLEASANT,AR,10,60
SCOTT,MOUNTAIN,AR,2,37
SCOTT,PARKS,AR,6,36
SCOTT,TOMLINSON/TATE,AR,5,35
SEARCY,BEAR CREEK #4,AR,16,87
SEARCY,BEAR CREEK #5,AR,18,82
SEARCY,BEAR CREEK #6,AR,14,83
SEARCY,CALF CREEK,AR,24,47
SEARCY,LONG CREEK,AR,3,73
SEARCY,MT. PLEASANT,AR,18,98
SEARCY,OXLEY,AR,10,67
SEARCY,PRAIRIE,AR,25,118
SEARCY,RED RIVER,AR,5,24
SEARCY,ROCK CREEK,AR,13,106
SEARCY,SHADY GROVE,AR,5,17
SEARCY,SPRING,AR,31,77
SEARCY,ST. JOE,AR,14,49
SEARCY,TOMAHAWK,AR,13,65
SEARCY,WILEY'S COVE,AR,43,147
SEBASTIAN,1-A,AR,183,190
SEBASTIAN,1-B,AR,41,72
SEBASTIAN,1-C,AR,56,140
SEBASTIAN,1-D,AR,33,169
SEBASTIAN,1-E,AR,1,6
SEBASTIAN,1-F,AR,21,44
SEBASTIAN,1-G,AR,29,68
SEBASTIAN,1-H,AR,68,105
SEBASTIAN,1-I,AR,92,111
SEBASTIAN,1-J,AR,1,8
SEBASTIAN,1-K,AR,45,69
SEBASTIAN,1-L,AR,59,97
SEBASTIAN,1-M,AR,0,3
SEBASTIAN,2-A,AR,115,95
SEBASTIAN,2-B,AR,137,104
SEBASTIAN,2-C,AR,34,38
SEBASTIAN,2-D,AR,80,67
SEBASTIAN,2-E,AR,112,110
SEBASTIAN,2-F,AR,37,31
SEBASTIAN,2-G,AR,34,25
SEBASTIAN,2-H,AR,39,40
SEBASTIAN,3-A,AR,51,69
SEBASTIAN,3-B,AR,67,171
SEBASTIAN,3-C,AR,20,74
SEBASTIAN,3-D,AR,141,304
SEBASTIAN,3-E,AR,100,266
SEBASTIAN,3-F,AR,71,182
SEBASTIAN,3-G,AR,55,263
SEBASTIAN,3-H,AR,89,321
SEBASTIAN,3-I,AR,7,51
SEBASTIAN,3-J,AR,7,38
SEBASTIAN,3-K,AR,3,17
SEBASTIAN,3-L,AR,0,1
SEBASTIAN,3-M,AR,0,0
SEBASTIAN,3-N,AR,0,0
SEBASTIAN,3-O,AR,36,229
SEBASTIAN,4-A,AR,35,112
SEBASTIAN,4-B,AR,50,119
SEBASTIAN,4-C,AR,154,429
SEBASTIAN,4-D,AR,51,169
SEBASTIAN,4-E,AR,94,191
SEBASTIAN,4-F,AR,34,98
SEBASTIAN,4-G,AR,117,430
SEBASTIAN,4-H,AR,59,150
SEBASTIAN,4-I,AR,38,83
SEBASTIAN,4-J,AR,0,4
SEBASTIAN,4-K,AR,64,225
SEBASTIAN,4-L,AR,23,54
SEBASTIAN,4-M,AR,0,0
SEBASTIAN,4-N,AR,55,169
SEBASTIAN,9-1A,AR,9,74
SEBASTIAN,9-1B,AR,18,125
SEBASTIAN,9-1C,AR,31,171
SEBASTIAN,9-1D,AR,57,408
SEBASTIAN,9-1E,AR,37,276
SEBASTIAN,9-1F,AR,9,31
SEBASTIAN,9-1G,AR,12,44
SEBASTIAN,9-1H,AR,9,52
SEBASTIAN,9-1I,AR,25,140
SEBASTIAN,9-1K,AR,31,85
SEBASTIAN,9-1M,AR,0,0
SEBASTIAN,9-1N,AR,13,78
SEBASTIAN,9-1O,AR,6,40
SEBASTIAN,9-2A,AR,49,240
SEBASTIAN,9-2B,AR,13,64
SEBASTIAN,9-2C,AR,36,281
SEBASTIAN,9-2D,AR,1,26
SEBASTIAN,9-2E,AR,0,5
SEBASTIAN,9-2F,AR,5,51
SEBASTIAN,9-2G,AR,18,99
SEBASTIAN,9-2H,AR,5,15
SEBASTIAN,9-2I,AR,4,13
SEBASTIAN,9-2J,AR,0,2
SEBASTIAN,9-2K,AR,11,63
SEBASTIAN,9-2L,AR,4,70
SEBASTIAN,9-2M,AR,0,0
SEBASTIAN,9-3A,AR,19,103
SEBASTIAN,9-3B,AR,25,188
SEBASTIAN,9-3C,AR,42,125
SEBASTIAN,9-3D,AR,4,48
SEBASTIAN,9-3E,AR,21,92
SEBASTIAN,9-3F,AR,24,154
SEBASTIAN,9-3G,AR,14,61
SEBASTIAN,9-3H,AR,7,91
SEBASTIAN,9-3I,AR,8,162
SEBASTIAN,9-3J,AR,21,163
SEBASTIAN,9-3K,AR,26,110
SEBASTIAN,9-3L,AR,15,93
SEBASTIAN,9-3M,AR,9,32
SEBASTIAN,9-3N,AR,5,38
SEBASTIAN,9-3O,AR,8,43
SEBASTIAN,9-3P,AR,8,44
SEBASTIAN,9-4A,AR,9,20
SEBASTIAN,9-4B,AR,36,256
SEBASTIAN,9-4C,AR,49,285
SEBASTIAN,9-4D,AR,5,27
SEBASTIAN,9-4E,AR,2,27
SEBASTIAN,9-4F,AR,0,11
SEBASTIAN,9-4G,AR,6,16
SEBASTIAN,9-4H,AR,23,83
SEBASTIAN,9-4I,AR,13,115
SEBASTIAN,9-4J,AR,2,4
SEBASTIAN,9-4K,AR,17,129
SEBASTIAN,9-4L,AR,0,0
SEBASTIAN,9-5A,AR,3,6
SEBASTIAN,9-5B,AR,0,3
SEBASTIAN,9-6A,AR,2,6
SEBASTIAN,9-6B,AR,3,31
SEBASTIAN,9-6C,AR,1,1
SEBASTIAN,9-J,AR,30,83
SEBASTIAN,9-L,AR,46,112
SEVIER,BEAR CREEK EAST,AR,9,79
SEVIER,BEAR CREEK WEST,AR,42,176
SEVIER,BEN LOMOND,AR,12,55
SEVIER,CLEAR CREEK 1,AR,13,96
SEVIER,CLEAR CREEK 2,AR,59,220
SEVIER,DE QUEEN EAST,AR,28,39
SEVIER,DE QUEEN NORTH CENTRAL,AR,25,53
SEVIER,DE QUEEN SOUTHWEST,AR,53,60
SEVIER,DQ NORTHWEST,AR,34,135
SEVIER,JEFFERSON,AR,3,15
SEVIER,MINERAL,AR,32,107
SEVIER,MONROE,AR,22,123
SEVIER,PARACLIFTA,AR,17,81
SEVIER,RED COLONY,AR,46,241
SEVIER,SALINE EAST,AR,4,25
SEVIER,SALINE WEST,AR,2,17
SEVIER,WASHINGTON,AR,37,63
SHARP,BIG CREEK,AR,4,62
SHARP,CAVE,AR,44,208
SHARP,CHEROKEE,AR,107,380
SHARP,DAVIDSON,AR,6,18
SHARP,EAST SULLIVAN,AR,6,41
SHARP,HARDY,AR,27,143
SHARP,HIGHLAND,AR,43,178
SHARP,JACKSON,AR,13,48
SHARP,LAVE CREEK,AR,4,41
SHARP,LOWER NORTH,AR,7,84
SHARP,MORGAN,AR,6,17
SHARP,NORTH BIG ROCK,AR,8,26
SHARP,NORTH LEBANON,AR,2,1
SHARP,NORTH UNION,AR,3,20
SHARP,OZARK,AR,23,75
SHARP,PINEY FORK,AR,27,178
SHARP,RICHWOOD,AR,33,116
SHARP,SCOTT,AR,5,55
SHARP,SOUTH BIG ROCK,AR,6,26
SHARP,SOUTH LEBANON,AR,3,20
SHARP,SOUTH UNION,AR,12,38
SHARP,STRAWBERRY,AR,6,32
SHARP,UPPER NORTH,AR,14,51
SHARP,WASHINGTON,AR,4,31
SHARP,WEST SULLIVAN,AR,12,59
ST FRANCIS,BONAIR,AR,27,116
ST FRANCIS,CALDWELL,AR,20,98
ST FRANCIS,COLT,AR,88,154
ST FRANCIS,FC WARD 1,AR,161,22
ST FRANCIS,FC WARD 2,AR,176,26
ST FRANCIS,FC WARD 3,AR,131,91
ST FRANCIS,FC WARD 4,AR,100,83
ST FRANCIS,FORREST CITY COUNTRY WEST,AR,6,22
ST FRANCIS,HETH/BLACKFISH,AR,32,67
ST FRANCIS,HUGHES,AR,241,110
ST FRANCIS,MADISON,AR,118,26
ST FRANCIS,NEWCASTLE/PARROTT,AR,45,307
ST FRANCIS,PALESTINE,AR,70,186
ST FRANCIS,WHEATLEY,AR,29,72
ST FRANCIS,WIDENER,AR,59,44
STONE,ANGORA MOUNTAIN,AR,0,0
STONE,ARBANNA,AR,15,26
STONE,BEN 01,AR,2,53
STONE,BEN 02,AR,0,4
STONE,BETHANY,AR,5,50
STONE,DODD MOUNTAIN,AR,15,70
STONE,EAST OUT,AR,4,27
STONE,FOOTHILLS,AR,20,125
STONE,FOX,AR,48,133
STONE,LIBERTY,AR,3,21
STONE,NORTHEAST,AR,7,33
STONE,NORTHWEST,AR,10,54
STONE,OLD LEXINGTON,AR,4,26
STONE,PLEASANT GROVE,AR,26,121
STONE,RED DOORS,AR,28,95
STONE,WARD 1,AR,13,89
STONE,WARD 2,AR,13,74
STONE,WARD 3,AR,8,43
STONE,WEST OUT,AR,3,26
UNION,AURELLE,AR,56,54
UNION,CALEDONIA,AR,20,163
UNION,CALION,AR,45,145
UNION,COUNTRY BOX #1,AR,30,61
UNION,COUNTRY BOX #2,AR,14,172
UNION,COUNTRY BOX #3,AR,42,423
UNION,COUNTRY BOX #4,AR,20,230
UNION,COUNTRY BOX #6,AR,52,190
UNION,COUNTRY BOX #7,AR,11,34
UNION,EARLY VOTING,AR,1833,3472
UNION,FELSENTHAL,AR,8,36
UNION,HIBANKS,AR,26,111
UNION,HUTTIG,AR,124,85
UNION,JUNCTION CITY,AR,73,143
UNION,LAWSON,AR,46,165
UNION,LISBON,AR,16,87
UNION,MT. HOLLY,AR,25,90
UNION,NEW LONDON,AR,30,108
UNION,NORPHLET,AR,38,333
UNION,PAPER BALLOTS,AR,91,107
UNION,SMACKOVER,AR,113,394
UNION,STRONG,AR,181,78
UNION,THREE CREEKS,AR,37,169
UNION,UNION,AR,45,232
UNION,WARD #1,AR,235,307
UNION,WARD #2,AR,217,383
UNION,WARD #3,AR,393,72
UNION,WARD #4,AR,188,253
UNION,WESSON,AR,15,67
UNION,WOOLEYS STORE,AR,10,58
UNION,ZZ - PROVISIONAL,AR,0,0
VAN BUREN,02 BARNETT,AR,21,173
VAN BUREN,03 BRADLEY,AR,40,220
VAN BUREN,04 CULPEPPER,AR,6,62
VAN BUREN,05 HOLLY MOUNTAIN,AR,14,91
VAN BUREN,06 CHOCTAW,AR,20,86
VAN BUREN,07 WEST GRIGGS,AR,31,138
VAN BUREN,08 CRAIG,AR,31,142
VAN BUREN,09 CARGILE,AR,16,84
VAN BUREN,10 DAVIS,AR,39,181
VAN BUREN,11 FORMOSA,AR,18,85
VAN BUREN,12 EAST GRIGGS,AR,21,123
VAN BUREN,15 MOUNTAIN,AR,11,48
VAN BUREN,17 LINN CREEK,AR,18,79
VAN BUREN,19 RED RIVER,AR,37,118
VAN BUREN,20 UNION,AR,53,187
VAN BUREN,21 WASHINGTON,AR,32,121
VAN BUREN,22 WHEELER,AR,29,69
VAN BUREN,23 MOUNTAIN RANCH,AR,43,184
VAN BUREN,24 SOUTH GRIGGS,AR,28,114
VAN BUREN,25 INDIAN HILLS,AR,22,141
VAN BUREN,26 LAKEWOOD,AR,42,119
WASHINGTON,020 BOSTON,AR,16,77
WASHINGTON,040 BRUSH CREEK,AR,111,368
WASHINGTON,060 CANE HILL,AR,66,208
WASHINGTON,080 CENTER,AR,37,146
WASHINGTON,082 CENTER-2,AR,13,14
WASHINGTON,085 CENTER HOUSE,AR,5,12
WASHINGTON,100 COVE CREEK,AR,49,129
WASHINGTON,110 COVE CREEK-S,AR,3,7
WASHINGTON,120 CRAWFORD,AR,52,167
WASHINGTON,140 DURHAM,AR,36,116
WASHINGTON,160 DUTCH MILLS,AR,13,60
WASHINGTON,180 ELKINS,AR,93,242
WASHINGTON,181 ELKINS-H,AR,14,37
WASHINGTON,200 ELM SPRINGS TWP,AR,11,83
WASHINGTON,210 ELM SPRINGS CITY,AR,87,351
WASHINGTON,220 FARMINGTON-1,AR,99,218
WASHINGTON,221 FARMINGTON-S,AR,8,26
WASHINGTON,222 FARMINGTON-2,AR,180,439
WASHINGTON,240 FAY 01,AR,104,43
WASHINGTON,250 FAY 02,AR,121,66
WASHINGTON,260 FAY 03,AR,274,156
WASHINGTON,270 FAY 04,AR,142,53
WASHINGTON,280 FAY 05,AR,369,126
WASHINGTON,290 FAY 06,AR,291,311
WASHINGTON,300 FAY 07,AR,142,88
WASHINGTON,310 FAY 08,AR,224,86
WASHINGTON,320 FAY 09,AR,247,113
WASHINGTON,330 FAY 10,AR,71,84
WASHINGTON,331 FAY 11,AR,158,249
WASHINGTON,332 FAY 12,AR,218,302
WASHINGTON,333 FAY 13,AR,215,81
WASHINGTON,334 FAY 14,AR,62,28
WASHINGTON,335 FAY 15,AR,103,37
WASHINGTON,336 FAY 16,AR,5,11
WASHINGTON,337 FAY 17,AR,204,214
WASHINGTON,338 FAY 18,AR,180,109
WASHINGTON,339 FAY 19,AR,222,206
WASHINGTON,340 FAY 20,AR,229,191
WASHINGTON,341 FAY 21,AR,77,111
WASHINGTON,342 FAY 22,AR,227,157
WASHINGTON,343 FAY 23,AR,187,100
WASHINGTON,344 FAY 24,AR,87,25
WASHINGTON,345 FAY 25,AR,131,39
WASHINGTON,346 FAY 26,AR,121,98
WASHINGTON,347 FAY 27,AR,166,215
WASHINGTON,348 FAY 28,AR,100,232
WASHINGTON,349 FAY 29,AR,86,143
WASHINGTON,350 FAY 30,AR,119,183
WASHINGTON,351 FAY 31,AR,191,286
WASHINGTON,352 FAY 32,AR,77,169
WASHINGTON,353 FAY 33,AR,16,17
WASHINGTON,354 FAY 34,AR,0,0
WASHINGTON,355 FAY 35,AR,79,92
WASHINGTON,356 FAY 36,AR,76,25
WASHINGTON,357 FAY 37,AR,25,8
WASHINGTON,358 FAY 38,AR,43,39
WASHINGTON,359 FAY 39,AR,13,38
WASHINGTON,360 FAY 40,AR,251,245
WASHINGTON,361 FAY 41,AR,16,33
WASHINGTON,362 FAY 42,AR,69,49
WASHINGTON,363 FAY 43,AR,4,17
WASHINGTON,364 FAY 44,AR,49,41
WASHINGTON,365 FAY 45,AR,2,13
WASHINGTON,366 FAY 46,AR,37,104
WASHINGTON,367 FAY 47,AR,0,0
WASHINGTON,368 FAY 48,AR,0,0
WASHINGTON,369 GREENLAND CITY,AR,94,151
WASHINGTON,370 GREENLAND TWP,AR,78,181
WASHINGTON,373 GOSHEN CITY,AR,109,389
WASHINGTON,375 GOSHEN TWP,AR,65,163
WASHINGTON,380 HARMON,AR,52,210
WASHINGTON,381 HARMON-S,AR,4,10
WASHINGTON,400 ILLINOIS,AR,25,187
WASHINGTON,419 JOHNSON TWP-H,AR,0,0
WASHINGTON,420 JOHNSON TWP,AR,21,30
WASHINGTON,421 JOHNSON CITY,AR,208,368
WASHINGTON,422 JOHNSON CITY-S,AR,1,1
WASHINGTON,440 LEES CREEK,AR,56,98
WASHINGTON,460 LINCOLN,AR,80,285
WASHINGTON,480 LITTERAL,AR,118,253
WASHINGTON,500 MARRS HILL,AR,35,177
WASHINGTON,520 MORROW,AR,14,82
WASHINGTON,541 PRAIRIE TWP 1,AR,150,463
WASHINGTON,542 PRAIRIE TWP 2,AR,59,101
WASHINGTON,543 PRAIRIE TWP 3,AR,2,2
WASHINGTON,544 PRAIRIE TWP 4,AR,11,33
WASHINGTON,545 PRAIRIE TWP 5,AR,36,76
WASHINGTON,560 PRAIRIE GR CITY,AR,157,451
WASHINGTON,561 PRAIRIE GR CITY-SENATE,AR,3,41
WASHINGTON,562 PRAIRIE GR CITY-HOUSE,AR,14,70
WASHINGTON,580 PRAIRIE GR TWP,AR,23,105
WASHINGTON,581 PRAIRIE GR TWP-SENATE,AR,7,49
WASHINGTON,620 REED,AR,15,36
WASHINGTON,640 RHEAS MILL,AR,28,121
WASHINGTON,660 RICHLAND,AR,3,11
WASHINGTON,661 RICHLAND-SENATE,AR,16,102
WASHINGTON,680 SPG 01,AR,86,99
WASHINGTON,690 SPG 02,AR,112,91
WASHINGTON,700 SPG 03,AR,191,206
WASHINGTON,710 SPG 04,AR,118,240
WASHINGTON,720 SPG 05,AR,174,292
WASHINGTON,730 SPG 06,AR,149,141
WASHINGTON,740 SPG 07,AR,54,186
WASHINGTON,741 SPG 08,AR,64,143
WASHINGTON,742 SPG 09,AR,88,72
WASHINGTON,743 SPG 10,AR,29,113
WASHINGTON,744 SPG 11,AR,119,306
WASHINGTON,745 SPG 12,AR,138,394
WASHINGTON,746 SPG 13,AR,77,43
WASHINGTON,747 SPG 14,AR,149,329
WASHINGTON,748 SPG 15,AR,137,135
WASHINGTON,749 SPG 16,AR,113,155
WASHINGTON,752 SPG 17,AR,239,368
WASHINGTON,753 SPG 18,AR,99,209
WASHINGTON,754 SPG 19,AR,76,163
WASHINGTON,755 SPG 20,AR,17,11
WASHINGTON,756 SPG 21,AR,35,110
WASHINGTON,757 SPG 22,AR,4,26
WASHINGTON,758 SPG 23,AR,65,88
WASHINGTON,759 SPG 24,AR,40,17
WASHINGTON,760 SPG 25,AR,5,8
WASHINGTON,761 SPG 26,AR,13,116
WASHINGTON,762 SPG 27,AR,15,96
WASHINGTON,779 SPG TWP,AR,109,413
WASHINGTON,780 STARR HILL,AR,58,247
WASHINGTON,800 TONTITOWN CITY-1,AR,84,351
WASHINGTON,801 TONTITOWN CITY-2,AR,44,149
WASHINGTON,802 TONTITOWN CITY-3,AR,2,13
WASHINGTON,803 TONTITOWN CITY-4,AR,0,0
WASHINGTON,804 TONTITOWN CITY-5,AR,0,0
WASHINGTON,807 TONTITOWN TWP,AR,0,1
WASHINGTON,810 VALLEY,AR,28,110
WASHINGTON,811 VALLEY-S,AR,0,6
WASHINGTON,812 VALLEY-H,AR,12,31
WASHINGTON,820 VINEYARD,AR,14,62
WASHINGTON,830 WAR EAGLE,AR,4,29
WASHINGTON,840 WEDINGTON,AR,15,89
WASHINGTON,860 WEST FORK CITY-1,AR,77,180
WASHINGTON,861 WEST FORK CITY-2,AR,8,32
WASHINGTON,862 WEST FORK CITY-3,AR,0,3
WASHINGTON,880 WEST FORK TWP,AR,36,82
WASHINGTON,881 WEST FORK TWP-H,AR,21,49
WASHINGTON,900 WHEELER,AR,71,171
WASHINGTON,901 WHEELER-S,AR,0,0
WASHINGTON,902 WHEELER-H,AR,36,85
WASHINGTON,920 WHITE RIVER,AR,21,74
WASHINGTON,930 WHITE RIVER-H,AR,4,23
WASHINGTON,931 WHITE RIVER-S,AR,11,25
WASHINGTON,940 WINSLOW TWP,AR,51,149
WASHINGTON,950 WINSLOW CITY,AR,32,67
WASHINGTON,960 WYMAN,AR,32,87
WHITE,ALBION,AR,10,56
WHITE,ANTIOCH,AR,24,189
WHITE,BALD KNOB NORTH,AR,9,87
WHITE,BALD KNOB TWP,AR,10,72
WHITE,BALD KNOB WARD 1,AR,34,125
WHITE,BALD KNOB WARD 2,AR,28,91
WHITE,BALD KNOB WARD 3,AR,20,134
WHITE,BEEBE WARD 1,AR,81,188
WHITE,BEEBE WARD 2,AR,44,181
WHITE,BEEBE WARD 3,AR,56,183
WHITE,BEEBE WARD 3 C,AR,53,231
WHITE,BIG CREEK,AR,27,136
WHITE,BRADFORD WARD 1,AR,5,23
WHITE,BRADFORD WARD 2,AR,6,48
WHITE,BRADFORD WARD 3,AR,17,54
WHITE,CADRON,AR,11,89
WHITE,CANE,AR,27,158
WHITE,CHRISP,AR,39,228
WHITE,CLAY,AR,16,142
WHITE,CLEVELAND,AR,7,22
WHITE,COFFEY,AR,38,244
WHITE,COLDWELL,AR,8,62
WHITE,CROSBY,AR,8,76
WHITE,CYPERT,AR,3,37
WHITE,DENMARK,AR,10,74
WHITE,DES ARC,AR,19,189
WHITE,DOGWOOD TWP,AR,0,1
WHITE,EL PASO,AR,44,134
WHITE,FRANCURE,AR,4,11
WHITE,GARNER CITY,AR,2,43
WHITE,GARNER TWP,AR,7,40
WHITE,GEORGETOWN CITY,AR,6,24
WHITE,GRAVEL HILL,AR,4,64
WHITE,GRAY A,AR,26,198
WHITE,GRAY B,AR,53,418
WHITE,GRIFFITHVILLE CITY,AR,0,0
WHITE,GUM SPRINGS,AR,34,202
WHITE,GUTHRIE,AR,11,139
WHITE,HARRISON,AR,33,333
WHITE,HARRISON EAST,AR,21,88
WHITE,HARTSELL,AR,15,79
WHITE,HIGGINSON TWP,AR,8,82
WHITE,HIGGINSON WARD 1,AR,4,25
WHITE,HIGGINSON WARD 2,AR,9,22
WHITE,HIGGINSON WARD 3,AR,7,29
WHITE,JACKSON,AR,6,61
WHITE,JEFFERSON,AR,11,105
WHITE,JOY,AR,10,89
WHITE,JUDSONIA WARD 1,AR,22,98
WHITE,JUDSONIA WARD 2,AR,8,70
WHITE,JUDSONIA WARD 3,AR,14,72
WHITE,KENSETT TWP,AR,20,86
WHITE,KENSETT WARD 1,AR,32,32
WHITE,KENSETT WARD 2,AR,51,116
WHITE,KENSETT WARD 3,AR,22,50
WHITE,KENTUCKY,AR,28,160
WHITE,LETONA,AR,6,47
WHITE,LIBERTY,AR,20,135
WHITE,MARION,AR,7,49
WHITE,MARSHALL,AR,26,195
WHITE,MCRAE TWP,AR,24,103
WHITE,MCRAE WARD 1,AR,18,70
WHITE,MCRAE WARD 2,AR,11,69
WHITE,MT. PISGAH,AR,3,18
WHITE,PANGBURN WARD 1,AR,10,38
WHITE,PANGBURN WARD 2,AR,4,29
WHITE,PANGBURN WARD 3,AR,10,44
WHITE,RED RIVER,AR,19,44
WHITE,ROSE BUD CITY,AR,22,125
WHITE,ROYAL,AR,28,100
WHITE,RUSSELL CITY,AR,14,26
WHITE,RUSSELL TWP,AR,11,50
WHITE,SEARCY WARD 1 A,AR,27,69
WHITE,SEARCY WARD 1 B,AR,0,0
WHITE,SEARCY WARD 1 C,AR,22,95
WHITE,SEARCY WARD 1 D,AR,44,226
WHITE,SEARCY WARD 1 E,AR,25,92
WHITE,SEARCY WARD 2 B,AR,12,51
WHITE,SEARCY WARD 2 C,AR,71,243
WHITE,SEARCY WARD 2 D,AR,26,96
WHITE,SEARCY WARD 2 E,AR,31,155
WHITE,SEARCY WARD 3 A,AR,22,58
WHITE,SEARCY WARD 3 B,AR,35,56
WHITE,SEARCY WARD 3 C,AR,12,81
WHITE,SEARCY WARD 3 D,AR,25,14
WHITE,SEARCY WARD 3 E,AR,29,87
WHITE,SEARCY WARD 4 A,AR,20,42
WHITE,SEARCY WARD 4 B,AR,27,59
WHITE,SEARCY WARD 4 C,AR,40,121
WHITE,UNION,AR,39,238
WHITE,VELVET RIDGE,AR,18,196
WHITE,WALKER,AR,0,0
WHITE,WEST POINT,AR,6,13
WOODRUFF,AUGUSTA ARMORY -01,AR,68,73
WOODRUFF,AUGUSTA ARMORY-02,AR,74,85
WOODRUFF,AUGUSTA ARMORY-04,AR,8,29
WOODRUFF,AUGUSTA ARMORY-05,AR,6,12
WOODRUFF,AUGUSTA HSNG AUTHORITY-03,AR,50,17
WOODRUFF,BABBS COTTN PL/FREEMAN-07,AR,5,1
WOODRUFF,BABBS/COTTON PLANT-08,AR,8,5
WOODRUFF,BABBS/COTTON PLANT-09,AR,16,2
WOODRUFF,FAIRGROUNDS FAKES CHPL-20,AR,1,6
WOODRUFF,FAIRGROUNDS/HOWELL-12,AR,4,8
WOODRUFF,FRGRNDS/MCCRORY RURAL-15,AR,5,17
WOODRUFF,GREGORY-06,AR,0,0
WOODRUFF,HUNTER METHODIST-11,AR,0,4
WOODRUFF,HUNTER METHODIST/RURAL-10,AR,0,2
WOODRUFF,MCCRORY CIVIC CENTER-17,AR,21,60
WOODRUFF,MCCRORY CIVIC-18,AR,10,20
WOODRUFF,MORTON BAPTIST-14,AR,0,12
WOODRUFF,PATTERSON FIRE STATION-16,AR,9,19
WOODRUFF,PUMPKIN BEND CHURCH-19,AR,3,16
WOODRUFF,WHITE HALL CHURCH-13,AR,1,11
YELL,BLUFFTON,AR,4,39
YELL,BRIGGSVILLE,AR,8,26
YELL,CENTERVILLE,AR,40,122
YELL,COMPTON,AR,1,17
YELL,CRAWFORD,AR,3,13
YELL,DANVILLE,AR,61,117
YELL,DARDANELLE OUTSIDE,AR,66,244
YELL,DARDANELLE WARD 1,AR,40,95
YELL,DARDANELLE WARD 2,AR,24,48
YELL,DARDANELLE WARD 3,AR,23,18
YELL,DUTCH CREEK,AR,1,9
YELL,FERGUSON,AR,26,170
YELL,GALLA ROCK,AR,11,26
YELL,GILKEY,AR,9,20
YELL,GRAVELLY,AR,5,33
YELL,HERRING,AR,2,19
YELL,IONS CREEK,AR,3,6
YELL,LAMAR,AR,51,153
YELL,MAGAZINE 1,AR,19,92
YELL,MAGAZINE 2,AR,5,45
YELL,MASON,AR,6,68
YELL,MOUNTAIN,AR,1,15
YELL,PRAIRIE,AR,12,72
YELL,RICHLAND,AR,2,38
YELL,RILEY,AR,21,146
YELL,ROVER,AR,11,70
YELL,WARD,AR,50,158
YELL,WAVELAND,AR,12,39
